PLAYER,SEASON,AGE,HEIGHT,MPG,PPG,GP,W,TRB,AST,FG%,TS%,USG%,NET_RATING,OREB_PCT,DREB_PCT,AST_PCT,WIN_RATE,PEAK_AGE_DIST,GP_RATE,PREV_PPG,PREV_PPG_2,PPG_TREND,PREV_USG%,PREV_GP,PPG_ROLL3,USG_ROLL3,TS_ROLL3,NET_ROLL3,PPG_MOMENTUM,CAREER_SEASON_NUM,REALE_NEXT_PPG,PREDIZIONE
Jamal Cain,2023-24,25.0,198.12,10.0,3.7,26,14,1.4,0.4,0.43,0.544,0.15799999999999997,-3.3999999999999995,0.058,0.087,0.056,0.538,2.0,0.3170731707317073,5.4,5.4,-1.7000000000000002,0.139,18.0,5.4,0.139,0.647,5.5,0.0,2,5.3,4.7
Jamal Murray,2023-24,27.0,193.04,31.5,21.2,59,44,4.1,6.5,0.481,0.586,0.2730000000000001,8.2,0.023999999999999997,0.105,0.296,0.746,0.0,0.7195121951219512,20.0,21.2,1.1999999999999993,0.256,65.0,19.899999999999995,0.24933333333333332,0.574,6.566666666666666,0.7500000000000017,7,21.4,20.8
James Harden,2023-24,34.0,195.58,34.3,16.6,72,46,5.1,8.5,0.428,0.612,0.202,5.6,0.015000000000000001,0.134,0.338,0.639,7.0,0.8780487804878049,21.0,22.0,-4.399999999999999,0.247,58.0,22.53333333333333,0.2653333333333333,0.6026666666666666,4.166666666666667,-1.800000000000001,15,22.8,14.9
James Wiseman,2023-24,23.0,210.82,17.3,7.1,63,9,5.3,0.9,0.613,0.637,0.158,-13.4,0.096,0.207,0.077,0.143,4.0,0.7682926829268293,10.0,11.5,-2.9000000000000004,0.212,45.0,10.75,0.2215,0.5705,-13.0,-1.5000000000000016,3,6.0,6.5
Jarace Walker,2023-24,20.0,200.66,10.3,3.6,33,18,1.9,1.2,0.409,0.527,0.155,2.7,0.036,0.159,0.138,0.545,7.0,0.4024390243902439,3.6,3.6,0.0,0.155,33.0,3.6,0.155,0.527,2.7,0.0,1,6.1,5.6
Jared Butler,2023-24,23.0,190.5,14.1,6.3,40,6,1.5,3.2,0.488,0.579,0.194,-3.8,0.015,0.083,0.321,0.15,4.0,0.4878048780487805,6.2,3.8,0.09999999999999964,0.208,6.0,5.0,0.2145,0.5435,1.25,2.399999999999999,3,9.0,6.0
Jared Rhoden,2023-24,24.0,195.58,14.4,4.9,17,2,1.9,0.8,0.5,0.597,0.135,-9.4,0.012,0.12300000000000001,0.085,0.118,3.0,0.2073170731707317,3.2,3.2,1.7000000000000002,0.106,14.0,3.2,0.106,0.48199999999999993,4.3,0.0,2,8.4,4.2
Jaren Jackson Jr.,2023-24,24.0,208.28,32.2,22.5,66,22,5.5,2.3,0.444,0.553,0.302,-7.3,0.037,0.132,0.133,0.333,3.0,0.8048780487804879,18.6,16.3,3.8999999999999986,0.243,63.0,16.433333333333334,0.24766666666666667,0.5663333333333335,2.4000000000000004,2.1000000000000028,6,22.2,20.6
Jarred Vanderbilt,2023-24,25.0,203.2,20.0,5.2,29,14,4.8,1.2,0.518,0.5780000000000001,0.111,4.2,0.073,0.164,0.077,0.483,2.0,0.35365853658536583,7.9,6.9,-2.7,0.136,78.0,6.733333333333334,0.12066666666666666,0.6093333333333333,0.8000000000000002,1.2499999999999993,6,4.1,5.5
Jarrett Allen,2023-24,26.0,205.74,31.700000000000003,16.5,77,46,10.5,2.7,0.634,0.664,0.191,4.8,0.103,0.23100000000000004,0.128,0.597,1.0,0.9390243902439024,14.3,16.1,2.1999999999999993,0.162,68.0,14.4,0.16733333333333333,0.6763333333333333,1.8,0.7499999999999987,7,13.5,16.3
Jaxson Hayes,2023-24,24.0,213.36,12.5,4.3,70,41,3.0,0.5,0.72,0.718,0.12099999999999998,-4.7,0.083,0.149,0.051,0.586,3.0,0.8536585365853658,5.0,9.3,-0.7000000000000002,0.149,47.0,7.266666666666668,0.15466666666666665,0.6533333333333333,-1.9333333333333336,-1.2499999999999991,5,6.8,5.2
Jaylen Brown,2023-24,27.0,198.12,33.5,23.0,70,52,5.5,3.6,0.499,0.58,0.283,8.7,0.037,0.119,0.165,0.743,0.0,0.8536585365853658,26.6,23.6,-3.6000000000000014,0.307,67.0,24.96666666666667,0.29833333333333334,0.5803333333333333,5.666666666666667,0.9499999999999995,8,22.2,23.9
Jaylen Nowell,2023-24,24.0,193.04,16.4,6.200000000000001,13,3,1.8000000000000003,1.5,0.436,0.494,0.176,-7.4,0.026,0.082,0.137,0.231,3.0,0.15853658536585366,10.8,8.5,-4.6,0.238,65.0,9.433333333333334,0.2163333333333333,0.5453333333333333,-1.2666666666666666,0.8999999999999999,5,8.4,6.6
Jaylin Williams,2023-24,22.0,205.74,13.0,4.0,69,48,3.4,1.6,0.417,0.561,0.133,6.8,0.041,0.216,0.162,0.696,5.0,0.8414634146341463,5.9,5.9,-1.9000000000000004,0.133,49.0,5.9,0.133,0.559,-4.6,0.0,2,5.9,6.3
Jayson Tatum,2023-24,26.0,203.2,35.7,26.9,74,57,8.1,4.9,0.471,0.604,0.296,11.2,0.026,0.187,0.211,0.77,1.0,0.9024390243902439,30.1,26.9,-3.200000000000003,0.319,74.0,27.8,0.31,0.587,7.866666666666667,1.850000000000004,7,26.8,27.0
Jeff Dowtin Jr.,2023-24,27.0,190.5,11.800000000000002,4.3,12,7,1.7,2.3,0.556,0.689,0.124,6.8,0.02,0.114,0.262,0.583,0.0,0.14634146341463414,2.4,2.1,1.9,0.106,25.0,2.25,0.11249999999999999,0.4265,-6.45,0.2999999999999994,3,7.0,3.9
Jeff Green,2023-24,37.0,203.2,16.8,6.5,78,39,2.3,0.9,0.45599999999999996,0.59,0.152,-2.9,0.033,0.099,0.079,0.5,10.0,0.9512195121951219,7.8,10.3,-1.2999999999999998,0.167,56.0,9.700000000000001,0.16033333333333333,0.609,-0.9666666666666665,-1.6,16,5.4,4.6
Jerami Grant,2023-24,30.0,200.66,33.9,21.0,54,17,3.5,2.8,0.451,0.573,0.255,-9.6,0.019,0.087,0.138,0.315,3.0,0.6585365853658537,20.5,19.2,0.5,0.227,63.0,20.666666666666668,0.25266666666666665,0.5726666666666668,-4.066666666666666,-0.8999999999999996,10,14.400000000000002,17.9
Jeremiah Robinson-Earl,2023-24,23.0,203.2,8.6,2.9,39,22,1.9,0.5,0.47400000000000003,0.564,0.144,-1.9,0.067,0.151,0.091,0.564,4.0,0.47560975609756095,6.8,7.5,-3.9,0.143,43.0,7.15,0.1475,0.537,-5.3500000000000005,-0.7000000000000011,3,6.3,4.9
Jeremy Sochan,2023-24,21.0,203.2,29.6,11.6,74,18,6.4,3.4,0.438,0.513,0.187,-7.0,0.05999999999999999,0.153,0.161,0.243,6.0,0.9024390243902439,11.0,11.0,0.5999999999999996,0.195,56.0,11.0,0.195,0.509,-7.0,0.0,2,11.4,12.4
Jericho Sims,2023-24,25.0,208.28,13.0,2.0,45,30,3.3,0.6,0.691,0.702,0.05999999999999999,-0.7,0.092,0.153,0.059,0.667,2.0,0.5487804878048781,3.3999999999999995,2.2,-1.3999999999999995,0.074,52.0,2.8,0.07100000000000001,0.7270000000000001,-0.10000000000000053,1.1999999999999988,3,1.8,2.9
Jevon Carter,2023-24,28.0,185.42000000000002,13.9,5.0,72,35,0.8,1.3,0.378,0.48500000000000004,0.168,1.4,0.01,0.049,0.129,0.486,1.0,0.8780487804878049,8.0,4.2,-3.0,0.149,81.0,5.433333333333333,0.14333333333333334,0.5463333333333334,0.7333333333333334,1.949999999999999,6,4.3,5.6
Jimmy Butler III,2023-24,34.0,200.66,34.0,20.8,60,33,5.3,5.0,0.499,0.626,0.235,5.5,0.054,0.106,0.228,0.55,7.0,0.7317073170731707,22.9,21.4,-2.099999999999998,0.248,64.0,21.933333333333334,0.2556666666666667,0.6153333333333333,4.166666666666667,0.7000000000000005,13,17.5,18.5
Jock Landale,2023-24,28.0,210.82,13.6,4.9,56,28,3.1,1.2,0.515,0.584,0.139,9.6,0.106,0.102,0.113,0.5,1.0,0.6829268292682927,6.6,4.9,-1.6999999999999993,0.182,69.0,5.75,0.177,0.596,3.4000000000000004,1.6999999999999982,3,4.8,5.2
Joe Ingles,2023-24,36.0,205.74,17.2,4.4,68,42,2.1,3.0,0.436,0.612,0.111,5.8,0.017,0.111,0.217,0.618,9.0,0.8292682926829268,6.9,7.2,-2.5,0.122,46.0,8.733333333333333,0.1376666666666667,0.6130000000000001,7.5,-2.5999999999999988,10,0.8,4.2
Joel Embiid,2023-24,30.0,213.36,33.6,34.7,39,31,11.0,5.6,0.529,0.644,0.387,10.3,0.074,0.239,0.315,0.795,3.0,0.47560975609756095,33.1,30.6,1.6000000000000014,0.37,66.0,30.733333333333334,0.36566666666666664,0.6356666666666667,9.566666666666666,2.2999999999999994,8,23.8,28.7
John Collins,2023-24,26.0,205.74,28.0,15.1,68,27,8.5,1.1,0.532,0.621,0.199,-7.5,0.079,0.222,0.06,0.397,1.0,0.8292682926829268,13.1,16.2,2.0,0.168,71.0,15.633333333333333,0.19466666666666665,0.616,1.6333333333333335,-2.2499999999999982,7,19.0,13.1
John Konchar,2023-24,28.0,195.58,21.3,4.3,55,18,4.7,2.0,0.423,0.537,0.096,-5.9,0.057999999999999996,0.16399999999999998,0.13,0.327,1.0,0.6707317073170732,5.1,4.8,-0.7999999999999998,0.1,72.0,4.733333333333333,0.107,0.5883333333333333,3.9333333333333336,0.4000000000000003,5,2.4,3.5
Johnny Davis,2023-24,22.0,193.04,12.3,3.0,50,8,1.4,0.6,0.403,0.462,0.117,-10.3,0.027000000000000003,0.088,0.068,0.16,5.0,0.6097560975609756,5.8,5.8,-2.8,0.192,28.0,5.8,0.192,0.446,-6.2,0.0,2,2.4,3.9
Johnny Juzang,2023-24,23.0,195.58,18.6,7.2,20,5,1.8,1.2,0.4640000000000001,0.62,0.147,-1.8,0.018,0.073,0.086,0.25,4.0,0.24390243902439024,4.8,4.8,2.4000000000000004,0.187,18.0,4.8,0.187,0.411,-17.7,0.0,2,8.9,6.2
Jonas Valančiūnas,2023-24,32.0,210.81999999999996,23.5,12.2,82,49,8.8,2.1,0.559,0.619,0.207,3.9000000000000004,0.10000000000000002,0.272,0.128,0.598,5.0,1.0,14.099999999999998,17.8,-1.8999999999999986,0.229,79.0,16.333333333333332,0.228,0.621,1.4333333333333333,-1.5000000000000009,12,10.4,11.2
Jonathan Isaac,2023-24,26.0,208.28,15.8,6.8,58,35,4.5,0.5,0.51,0.6100000000000001,0.15999999999999998,10.9,0.083,0.201,0.047,0.603,1.0,0.7073170731707317,5.0,11.9,1.7999999999999998,0.19799999999999998,11.0,8.833333333333334,0.17966666666666664,0.524,-1.3666666666666665,-2.3000000000000007,5,5.4,6.7
Jonathan Kuminga,2023-24,21.0,200.66,26.3,16.1,74,40,4.8,2.2,0.529,0.598,0.23700000000000002,2.9,0.047,0.126,0.123,0.541,6.0,0.9024390243902439,9.9,9.3,6.200000000000001,0.195,67.0,9.600000000000001,0.21100000000000002,0.5985,0.25,0.5999999999999979,3,15.3,18.5
Jordan Clarkson,2023-24,32.0,190.5,30.6,17.1,55,22,3.4,5.0,0.413,0.521,0.255,-5.7,0.028,0.083,0.24699999999999997,0.4,5.0,0.6707317073170732,20.8,16.0,-3.6999999999999993,0.273,61.0,18.399999999999995,0.2723333333333333,0.5463333333333334,5.766666666666667,1.2000000000000008,10,16.2,14.7
Jordan Goodwin,2023-24,25.0,193.04,18.5,6.5,57,30,4.4,2.7,0.369,0.451,0.18200000000000002,-4.1,0.077,0.151,0.219,0.526,2.0,0.6951219512195121,6.6,0.0,-0.09999999999999964,0.165,62.0,3.3,0.20750000000000002,0.2655,-57.25,6.599999999999998,3,5.6,6.7
Jordan Hawkins,2023-24,22.0,195.58,17.3,7.800000000000001,67,38,2.2,1.0,0.382,0.533,0.188,-0.9,0.024,0.1,0.084,0.567,5.0,0.8170731707317073,7.800000000000001,7.800000000000001,0.0,0.188,67.0,7.800000000000001,0.188,0.533,-0.9,0.0,1,10.8,9.4
Jordan McLaughlin,2023-24,28.0,182.87999999999997,11.2,3.5,56,35,1.3,2.0,0.483,0.638,0.119,11.0,0.029,0.087,0.229,0.625,1.0,0.6829268292682927,3.6999999999999997,3.8,-0.19999999999999973,0.112,43.0,4.166666666666667,0.12,0.521,0.6333333333333332,-0.6500000000000008,5,2.1,4.0
Jordan Poole,2023-24,25.0,193.04,30.1,17.4,78,15,2.7,4.4,0.413,0.529,0.256,-11.1,0.013,0.074,0.21199999999999997,0.192,2.0,0.9512195121951219,20.4,18.5,-3.0,0.282,82.0,16.966666666666665,0.26,0.584,2.1666666666666665,4.1999999999999975,5,20.5,16.1
Jose Alvarado,2023-24,26.0,182.87999999999997,18.4,7.1,56,38,2.3,2.1,0.412,0.54,0.168,12.0,0.024,0.096,0.154,0.679,1.0,0.6829268292682927,9.0,6.1,-1.9000000000000004,0.191,61.0,7.55,0.1825,0.5225,5.5,2.8999999999999977,3,10.3,8.1
Josh Giddey,2023-24,21.0,203.2,25.1,12.3,80,56,6.4,4.8,0.475,0.547,0.223,8.2,0.05800000000000001,0.19,0.252,0.7,6.0,0.975609756097561,16.6,12.5,-4.300000000000001,0.23899999999999996,76.0,14.55,0.22849999999999998,0.5055000000000001,-5.25,4.099999999999999,3,14.6,15.3
Josh Green,2023-24,23.0,195.58,26.4,8.2,57,32,3.2,2.3,0.4789999999999999,0.588,0.129,-2.1,0.026,0.096,0.111,0.561,4.0,0.6951219512195121,9.1,4.8,-0.9000000000000004,0.14,60.0,5.5,0.12733333333333333,0.5710000000000001,2.6999999999999997,3.2499999999999996,4,7.4,9.7
Josh Hart,2023-24,29.0,193.04,33.4,9.4,81,49,8.3,4.1,0.43399999999999994,0.522,0.133,6.6000000000000005,0.046,0.20500000000000002,0.164,0.605,2.0,0.9878048780487805,9.8,14.9,-0.40000000000000036,0.124,76.0,11.299999999999999,0.147,0.5993333333333333,0.26666666666666633,0.30000000000000104,7,13.600000000000001,8.8
Josh Okogie,2023-24,25.0,193.04,16.0,4.6,60,37,2.6,1.1,0.417,0.552,0.125,1.3,0.079,0.081,0.091,0.6169999999999999,2.0,0.7317073170731707,7.300000000000001,2.7,-2.700000000000001,0.174,72.0,5.133333333333334,0.136,0.527,0.2666666666666669,0.9499999999999994,6,7.1,5.9
Josh Richardson,2023-24,30.0,195.58,25.599999999999998,9.9,43,24,2.8,2.4,0.44399999999999995,0.573,0.159,-5.0,0.017,0.094,0.144,0.558,3.0,0.524390243902439,10.1,10.2,-0.1999999999999993,0.18,65.0,10.799999999999999,0.17733333333333334,0.555,-0.3000000000000001,-0.999999999999998,9,4.0,8.0
Jrue Holiday,2023-24,34.0,193.04,32.8,12.5,69,53,5.4,4.8,0.48,0.597,0.161,9.7,0.038,0.117,0.196,0.768,7.0,0.8414634146341463,19.3,18.3,-6.800000000000001,0.244,67.0,18.433333333333334,0.23066666666666666,0.5903333333333333,8.966666666666667,0.8000000000000028,15,11.1,12.2
Julian Champagnie,2023-24,23.0,200.66,19.8,6.8,74,19,2.8,1.4,0.408,0.57,0.14,-4.5,0.028,0.111,0.093,0.257,4.0,0.9024390243902439,9.7,9.7,-2.8999999999999995,0.181,17.0,9.7,0.181,0.6,-10.6,0.0,2,9.9,6.6
Julian Phillips,2023-24,20.0,203.2,8.1,2.2,40,20,0.9,0.3,0.41600000000000004,0.521,0.121,0.4,0.035,0.077,0.052000000000000005,0.5,7.0,0.4878048780487805,2.2,2.2,0.0,0.121,40.0,2.2,0.121,0.521,0.4,0.0,1,4.6,4.5
Julian Strawther,2023-24,22.0,198.12,10.9,4.5,50,34,1.2,0.9,0.369,0.482,0.193,-9.8,0.008,0.096,0.12300000000000001,0.68,5.0,0.6097560975609756,4.5,4.5,0.0,0.193,50.0,4.5,0.193,0.482,-9.8,0.0,1,9.0,6.1
Julius Randle,2023-24,29.0,203.2,35.4,24.0,46,29,9.2,5.0,0.472,0.569,0.287,6.0,0.059,0.198,0.217,0.63,2.0,0.5609756097560976,25.1,20.1,-1.1000000000000014,0.288,77.0,23.099999999999998,0.28400000000000003,0.5523333333333333,0.7000000000000003,0.4999999999999966,10,18.7,23.6
Justin Champagnie,2023-24,23.0,198.12,15.7,5.9,15,3,3.5,1.3,0.41,0.526,0.162,-11.1,0.07,0.141,0.112,0.2,4.0,0.18292682926829268,2.2,2.3,3.7,0.188,5.0,2.25,0.1495,0.469,-1.0499999999999994,-0.0999999999999999,3,8.8,4.9
Justin Minaya,2023-24,25.0,195.58,11.2,1.8,34,3,1.6,0.6,0.297,0.391,0.093,-8.6,0.066,0.072,0.08,0.088,2.0,0.4146341463414634,4.3,4.3,-2.5,0.123,4.0,4.3,0.123,0.363,-12.0,0.0,2,0.9,2.4
Jusuf Nurkić,2023-24,29.0,213.36,27.3,10.9,76,48,11.0,4.0,0.51,0.559,0.187,9.2,0.115,0.284,0.186,0.632,2.0,0.926829268292683,13.3,15.0,-2.4000000000000004,0.218,52.0,13.266666666666666,0.2226666666666667,0.5763333333333334,2.3666666666666667,0.8999999999999986,10,8.9,10.3
KJ Martin,2023-24,23.0,198.12,12.4,3.7,60,33,2.2,0.9,0.536,0.563,0.127,0.2,0.052,0.11999999999999998,0.094,0.55,4.0,0.7317073170731707,12.699999999999998,8.8,-8.999999999999996,0.16,82.0,10.266666666666666,0.15733333333333333,0.6093333333333333,-8.799999999999999,1.6999999999999975,4,6.3999999999999995,6.4
Karl-Anthony Towns,2023-24,28.0,213.36,32.7,21.8,62,42,8.3,3.0,0.504,0.625,0.268,7.2,0.05,0.204,0.147,0.677,1.0,0.7560975609756098,20.8,24.6,1.0,0.25,29.0,23.400000000000002,0.26933333333333337,0.6233333333333334,2.333333333333333,-1.999999999999996,9,24.4,20.2
Kawhi Leonard,2023-24,33.0,200.66,34.3,23.7,68,44,6.1,3.6,0.525,0.626,0.261,8.2,0.039,0.138,0.165,0.647,6.0,0.8292682926829268,23.800000000000004,24.800000000000004,-0.10000000000000497,0.267,52.0,25.233333333333338,0.292,0.6113333333333334,10.166666666666666,-1.649999999999999,12,21.5,24.2
Keegan Murray,2023-24,23.0,203.2,33.6,15.199999999999998,77,43,5.5,1.7000000000000002,0.45399999999999996,0.569,0.178,2.7,0.039,0.126,0.068,0.558,4.0,0.9390243902439024,12.2,12.2,2.9999999999999982,0.156,80.0,12.2,0.156,0.597,1.7,0.0,2,12.4,15.7
Keldon Johnson,2023-24,24.0,195.58,29.5,15.7,69,17,5.5,2.8,0.454,0.565,0.212,-7.700000000000001,0.043,0.135,0.142,0.246,3.0,0.8414634146341463,22.0,17.0,-6.300000000000001,0.273,63.0,17.266666666666666,0.22399999999999998,0.5606666666666668,-4.333333333333333,4.599999999999995,5,12.7,15.8
Kelly Olynyk,2023-24,33.0,210.82,22.5,9.8,78,31,5.3,4.4,0.555,0.661,0.171,-7.3,0.061,0.169,0.275,0.397,6.0,0.9512195121951219,12.5,9.1,-2.6999999999999993,0.176,68.0,11.700000000000001,0.19099999999999998,0.6046666666666667,-2.3333333333333335,-0.5000000000000024,11,8.7,6.7
Kelly Oubre Jr.,2023-24,28.0,200.66,30.2,15.4,68,40,5.0,1.5,0.441,0.535,0.22,0.1,0.043,0.121,0.072,0.588,1.0,0.8292682926829268,20.3,15.0,-4.9,0.257,48.0,16.900000000000002,0.2316666666666667,0.541,-4.166666666666667,2.4500000000000006,9,15.1,14.2
Kenrich Williams,2023-24,29.0,198.12,14.900000000000002,4.7,69,49,3.0,1.3,0.468,0.568,0.132,8.4,0.06199999999999999,0.14,0.12,0.71,2.0,0.8414634146341463,8.0,7.4,-3.3,0.134,53.0,7.8,0.145,0.572,-0.16666666666666666,-9.9251583857631e-16,6,6.3,5.1
Kentavious Caldwell-Pope,2023-24,31.0,195.58,31.599999999999998,10.1,76,54,2.4,2.4,0.46,0.602,0.126,11.3,0.014,0.062,0.09,0.711,4.0,0.926829268292683,10.8,13.2,-0.7000000000000011,0.136,76.0,11.233333333333333,0.15333333333333335,0.5846666666666666,2.8000000000000003,0.5500000000000012,11,8.7,8.8
Keon Ellis,2023-24,24.0,190.5,17.2,5.4,57,33,2.2,1.5,0.461,0.627,0.123,5.5,0.031,0.094,0.115,0.579,3.0,0.6951219512195121,1.5,1.5,3.9000000000000004,0.124,16.0,1.5,0.124,0.629,-14.3,0.0,2,8.3,5.9
Kessler Edwards,2023-24,23.0,200.66,5.1,1.7,54,32,0.8,0.3,0.415,0.541,0.134,-6.3,0.029,0.126,0.084,0.593,4.0,0.6585365853658537,2.8,5.900000000000001,-1.0999999999999999,0.119,36.0,4.3500000000000005,0.1255,0.509,-0.5499999999999996,-3.100000000000002,3,4.2,4.6
Kevin Durant,2023-24,35.0,210.82,37.2,27.1,75,44,6.6,5.0,0.523,0.626,0.283,4.8,0.016,0.155,0.213,0.587,8.0,0.9146341463414634,29.1,29.9,-2.0,0.305,47.0,28.633333333333336,0.306,0.659,8.0,1.1000000000000005,16,26.6,24.5
Kevin Huerter,2023-24,25.0,200.66,24.4,10.2,64,37,3.5,2.6,0.443,0.564,0.173,2.5,0.024,0.124,0.138,0.578,2.0,0.7804878048780488,15.2,12.1,-5.0,0.197,75.0,13.066666666666668,0.17766666666666667,0.576,3.3333333333333335,1.6499999999999995,6,9.9,11.4
Kevin Knox II,2023-24,24.0,200.66,18.1,7.2,31,4,2.4,0.7,0.462,0.57,0.157,-7.8,0.03,0.108,0.057,0.129,3.0,0.3780487804878049,6.6,3.1,0.6000000000000005,0.175,63.0,4.533333333333333,0.17133333333333334,0.5356666666666666,-10.0,1.349999999999999,6,3.3,5.7
Kevin Love,2023-24,35.0,203.2,16.8,8.8,55,31,6.1,2.1,0.44,0.597,0.21,6.5,0.062,0.295,0.189,0.564,8.0,0.6707317073170732,8.2,13.6,0.6000000000000014,0.185,62.0,11.333333333333334,0.21166666666666667,0.566,-0.3666666666666667,-2.0,16,5.3,7.0
Kevon Looney,2023-24,28.0,205.74,16.1,4.5,74,43,5.7,1.8000000000000003,0.597,0.62,0.11000000000000001,1.4,0.11599999999999999,0.222,0.148,0.581,1.0,0.9024390243902439,7.0,6.0,-2.5,0.10400000000000001,82.0,5.699999999999999,0.10533333333333333,0.6,5.466666666666666,1.4500000000000006,9,4.5,5.2
Keyonte George,2023-24,20.0,193.04,27.0,13.0,75,27,2.8,4.4,0.391,0.533,0.224,-9.3,0.007,0.095,0.24400000000000002,0.36,7.0,0.9146341463414634,13.0,13.0,0.0,0.224,75.0,13.0,0.224,0.533,-9.3,0.0,1,16.8,14.7
Khris Middleton,2023-24,32.0,200.66,27.0,15.1,55,31,4.7,5.3,0.493,0.595,0.23,3.4,0.026999999999999996,0.134,0.272,0.564,5.0,0.6707317073170732,15.1,20.1,0.0,0.259,33.0,18.533333333333335,0.253,0.572,5.8999999999999995,-2.649999999999997,12,11.9,13.5
Killian Hayes,2023-24,22.0,195.58,24.0,6.9,42,7,2.8,4.9,0.413,0.4739999999999999,0.147,-11.1,0.011,0.107,0.268,0.167,5.0,0.5121951219512195,10.3,6.9,-3.4000000000000004,0.201,76.0,8.0,0.18000000000000002,0.446,-10.433333333333332,1.7499999999999998,4,9.0,7.3
Klay Thompson,2023-24,34.0,198.12,29.700000000000003,17.9,77,41,3.3,2.3,0.43200000000000005,0.576,0.234,-0.3,0.015000000000000001,0.093,0.11000000000000001,0.532,7.0,0.9390243902439024,21.9,20.4,-4.0,0.256,69.0,21.266666666666666,0.26466666666666666,0.5646666666666667,4.233333333333333,0.19999999999999848,11,14.0,15.1
Kobe Brown,2023-24,24.0,200.65999999999997,9.0,2.0,44,27,1.4,0.6,0.411,0.49,0.104,-10.5,0.046,0.105,0.085,0.614,3.0,0.5365853658536586,2.0,2.0,0.0,0.104,44.0,2.0,0.104,0.49,-10.5,0.0,1,1.9,3.3
Kobe Bufkin,2023-24,20.0,195.58,11.5,4.8,17,8,1.9,1.6,0.37,0.424,0.221,-7.9,0.028,0.13,0.233,0.471,7.0,0.2073170731707317,4.8,4.8,0.0,0.221,17.0,4.8,0.221,0.424,-7.9,0.0,1,5.3,5.9
Kris Dunn,2023-24,30.0,190.5,18.9,5.4,66,25,2.9,3.8,0.47,0.546,0.132,0.4,0.039,0.109,0.25,0.379,3.0,0.8048780487804879,13.2,7.6,-7.799999999999999,0.195,22.0,7.366666666666666,0.17600000000000002,0.42333333333333334,-15.899999999999999,5.949999999999999,8,6.4,5.3
Kris Murray,2023-24,23.0,203.2,21.7,6.1,62,12,3.6,1.3,0.396,0.481,0.136,-6.0,0.057,0.107,0.083,0.194,4.0,0.7560975609756098,6.1,6.1,0.0,0.136,62.0,6.1,0.136,0.481,-6.0,0.0,1,4.2,5.0
Kristaps Porziņģis,2023-24,28.0,218.44,29.6,20.1,57,43,7.2,2.0,0.516,0.6469999999999999,0.247,11.2,0.059,0.163,0.098,0.754,1.0,0.6951219512195121,23.2,20.2,-3.099999999999998,0.272,65.0,21.166666666666668,0.2723333333333333,0.5953333333333334,0.8333333333333334,1.5500000000000025,8,19.5,19.4
Kyle Anderson,2023-24,30.0,205.74,22.6,6.4,79,55,3.5,4.2,0.46,0.513,0.14,5.1,0.034,0.11599999999999999,0.264,0.696,3.0,0.9634146341463414,9.4,7.6,-3.0,0.143,69.0,9.799999999999999,0.16,0.5556666666666666,1.9666666666666668,-1.4999999999999991,10,5.9,6.3
Kyle Kuzma,2023-24,28.0,205.74,32.6,22.2,70,13,6.6,4.2,0.4630000000000001,0.547,0.295,-11.0,0.026,0.17,0.201,0.186,1.0,0.8536585365853658,21.2,17.1,1.0,0.273,64.0,17.066666666666666,0.23633333333333337,0.5456666666666666,-2.1333333333333333,4.15,7,14.8,19.0
Kyle Lowry,2023-24,38.0,182.88,28.2,8.1,60,32,3.2,4.2,0.432,0.594,0.128,-0.3,0.02,0.098,0.212,0.533,11.0,0.7317073170731707,11.2,13.4,-3.0999999999999996,0.162,55.0,13.933333333333332,0.18300000000000002,0.586,2.233333333333333,-2.9999999999999996,18,3.9,6.8
Kyrie Irving,2023-24,32.0,187.96,35.0,25.6,58,39,5.0,5.2,0.497,0.6079999999999999,0.274,6.9,0.020999999999999998,0.116,0.225,0.6719999999999999,5.0,0.7073170731707317,27.1,27.4,-1.5,0.286,60.0,27.13333333333333,0.2886666666666666,0.6063333333333333,5.166666666666667,0.09999999999999884,13,24.7,24.3
LaMelo Ball,2023-24,22.0,200.65999999999997,32.3,23.9,22,7,5.1,8.0,0.433,0.561,0.315,-8.4,0.038,0.12200000000000001,0.3950000000000001,0.318,5.0,0.2682926829268293,23.3,20.1,0.5999999999999979,0.289,36.0,19.7,0.26899999999999996,0.5446666666666667,-2.1,3.799999999999999,4,25.199999999999996,24.2
Lamar Stevens,2023-24,26.0,200.66,14.700000000000001,7.2,38,22,3.3,0.7,0.45,0.516,0.213,1.3,0.058,0.148,0.085,0.579,1.0,0.4634146341463415,5.3,6.1,1.9000000000000004,0.136,62.0,5.166666666666667,0.15233333333333335,0.5296666666666666,-3.5,0.6000000000000004,4,4.4,6.9
Landry Shamet,2023-24,27.0,193.04,15.8,7.1,46,6,1.3,1.2,0.431,0.556,0.18100000000000002,-9.9,0.021,0.065,0.104,0.13,0.0,0.5609756097560976,8.7,8.3,-1.5999999999999996,0.186,40.0,8.766666666666667,0.17,0.555,2.733333333333333,-0.2999999999999994,6,5.7,6.1
Larry Nance Jr.,2023-24,31.0,203.2,19.9,5.7,61,34,5.0,1.9,0.573,0.653,0.112,3.3,0.079,0.176,0.129,0.557,4.0,0.7439024390243902,6.8,7.0,-1.0999999999999996,0.118,65.0,7.699999999999999,0.12833333333333333,0.5986666666666666,-0.26666666666666633,-1.2500000000000004,9,8.5,4.7
