_league,_season,PLAYER,TEAM,SEASON,ROLE,ADV ROLE,NAT,HEIGHT,AGE,GP,W,L,W%,MIN,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,ST,BLK,PF,DF,EFF,+/-,POSS,USG%,PPP,TM OFF RTG (ON),TM DEF RTG (ON),TM NET RTG (ON),IND OFF RTG,IND DEF RTG,IND NET RTG,eFG%,TS%,RIM FREQ,RIM PPS,PAINT FREQ,PAINT PPS,MID FREQ,MID PPS,C3 FREQ,C3 PPS,L3 FREQ,L3 PPS,FT RATIO,TOV%,LTOV%,DTOV%,AST%,AST% (2P),AST% (3P),AST% (FT),AST RATIO,ORB%,ORB% (2P),ORB% (3P),ORB% (FT),DRB%,DRB% (2P),DRB% (3P),DRB% (FT),TRB%,ST%,BLK%,BLK% (2P),BLK% (3P),PER,OWS,DWS,WS,WS 40min,OBPM,DBPM,BPM,VORP
Euroleague,2022-2023,Grigonis M.,Panathinaikos Athlitikos Omilos,2022-2023,SG,SECONDARY BALL HANDLER,LTU,198,29,27,7,20,25.9,483.0,220,23,53,43.4,37,85,43.5,60,138,43.5,63,75,84.0,9,33,42,43,33,11,0,64,82,206,-77,204,20.7,1.078,108.9,118.8,-9.9,118.1,112.2,5.9,56.9,64.2,2.9,1.67,16.2,0.61,6.9,1.14,2.0,1.5,39.7,1.3,16.3,16.2,10.3,5.9,12.8,8.4,28.9,5.8,17.4,2.1,1.6,2.1,2.2,8.6,8.0,9.9,4.2,5.2,1.3,0.0,0.0,0.0,13.9,0.6,0.5,1.1,0.095,1.0,-2.3,-1.3,0.2
Euroleague,2022-2023,Gudaitis A.,Panathinaikos Athlitikos Omilos,2022-2023,C,POST-UP SCORER,LTU,208,30,29,10,19,34.5,501.0,218,82,128,64.1,0,0,0.0,82,128,64.1,54,103,52.4,55,53,108,16,23,15,13,71,84,259,-51,197,18.9,1.107,112.1,120.2,-8.1,116.8,110.0,6.8,64.1,62.8,33.0,1.6,31.5,0.97,0.5,0.0,0.0,0.0,0.0,0.0,23.1,11.7,4.6,7.1,4.7,3.8,0.0,2.6,7.5,12.2,16.4,7.2,10.0,14.1,16.4,12.6,5.3,13.0,1.7,1.7,2.4,0.0,19.1,0.5,0.6,1.1,0.091,-0.7,0.7,0.0,0.5
Euroleague,2022-2023,Guduric M.,Fenerbahçe SK,2022-2023,SG,BALL HANDLER,SRB,196,28,33,19,14,57.6,806.0,414,79,132,59.8,57,148,38.5,136,280,48.6,85,103,82.5,20,79,99,106,64,33,1,86,95,429,85,387,23.3,1.07,118.9,113.7,5.2,123.3,104.3,19.0,58.8,64.1,9.8,1.53,20.2,1.08,4.1,1.0,4.7,2.17,32.8,1.04,11.1,16.5,11.6,4.9,17.9,17.6,26.6,8.3,21.5,3.0,3.4,3.2,0.0,11.7,12.9,9.5,17.8,7.4,2.3,0.1,0.0,0.0,19.0,1.8,1.6,3.4,0.151,3.5,-0.6,2.9,2.5
Euroleague,2022-2023,Hackett D.,Virtus Bologna,2022-2023,PG,SECONDARY BALL HANDLER,ITA,197,35,32,12,20,37.5,701.0,204,41,70,58.6,25,63,39.7,66,133,49.6,47,62,75.8,9,58,67,93,58,19,2,71,89,257,-181,218,15.5,0.936,104.9,119.7,-14.8,115.3,111.4,3.9,59.0,63.9,5.0,1.27,20.6,1.16,6.4,1.14,2.8,2.0,25.7,1.13,12.2,26.6,19.7,6.9,18.2,15.1,35.8,5.5,29.9,1.7,0.8,3.0,0.0,9.9,7.1,13.6,0.0,6.0,1.5,0.2,0.1,0.2,10.3,0.6,0.8,1.4,0.08,-1.5,-0.6,-2.1,0.0
Euroleague,2022-2023,Hall D.,Olimpia Milano,2022-2023,SG,SPOT-UP SHOOTER,USA,195,27,25,9,16,36.0,751.0,196,37,86,43.0,26,81,32.1,63,167,37.7,44,52,84.6,10,54,64,58,45,22,3,56,59,183,-101,234,16.2,0.838,104.6,111.8,-7.2,100.2,105.8,-5.6,45.5,51.9,7.7,1.44,20.1,0.64,9.0,0.86,4.7,1.09,29.5,0.96,9.4,19.2,11.1,8.1,11.2,9.1,21.6,4.1,19.9,1.6,2.3,1.0,0.0,8.5,6.5,8.3,32.3,5.1,1.7,0.3,0.4,0.0,7.9,-0.2,1.2,1.0,0.054,-3.2,1.1,-2.1,-0.1
Euroleague,2022-2023,Hall D.,AS Monaco Basket,2022-2023,C,RIM RUNNER,USA,208,25,34,21,13,61.8,642.0,274,109,146,74.7,0,0,0.0,109,146,74.7,56,79,70.9,71,109,180,18,15,16,30,75,78,439,61,198,15.1,1.384,119.8,113.5,6.3,145.3,100.5,44.8,74.7,75.7,38.9,1.74,29.3,1.31,5.6,0.73,0.0,0.0,0.0,0.0,17.7,7.6,3.5,4.0,3.7,3.6,0.0,1.6,8.3,13.3,14.0,13.7,7.5,19.7,16.4,18.9,46.3,16.6,1.4,3.1,5.0,0.7,23.6,1.8,1.7,3.5,0.184,1.9,2.7,4.6,2.8
Euroleague,2022-2023,Hanga A.,Real Madrid,2022-2023,F,SCORER,HUN,201,34,19,13,6,68.4,260.0,82,13,33,39.4,13,34,38.2,26,67,38.8,17,24,70.8,3,27,30,39,20,13,4,41,32,91,54,99,18.7,0.828,121.5,109.3,12.2,102.4,100.2,2.2,48.5,52.2,8.1,1.5,19.2,0.74,6.1,0.0,2.0,1.5,32.3,1.13,11.6,20.2,15.2,5.1,17.7,16.3,27.1,12.2,28.3,1.6,1.1,2.3,0.0,11.0,11.3,11.0,12.5,6.8,2.8,0.9,1.6,0.0,10.1,-0.2,0.9,0.7,0.078,-1.9,1.1,-0.7,0.2
Euroleague,2022-2023,Harper J.,Valencia Basket,2022-2023,PG,SCORER,USA,178,25,31,12,19,38.7,553.0,321,48,108,44.4,41,124,33.1,89,232,38.4,102,124,82.3,4,22,26,102,53,14,1,64,104,277,-31,339,28.9,0.947,114.5,119.5,-5.0,118.3,112.9,5.4,47.2,56.1,15.6,1.02,12.1,0.88,4.1,0.43,3.8,1.85,32.4,0.9,15.9,15.6,8.6,7.1,27.1,22.5,46.8,11.7,23.1,0.9,1.0,0.9,0.0,5.1,6.1,5.1,0.0,2.9,1.4,0.1,0.0,0.3,15.9,1.1,0.6,1.6,0.117,1.8,-5.7,-4.0,-0.6
Euroleague,2022-2023,Harris E.,FC Bayern Munich,2022-2023,F,SCORER,GER,203,33,15,8,7,53.3,211.0,77,27,46,58.7,0,7,0.0,27,53,50.9,23,30,76.7,5,22,27,6,10,3,0,20,32,77,-12,76,17.7,1.013,114.1,116.1,-2.0,110.2,108.8,1.4,50.9,58.3,15.8,1.67,32.9,1.04,11.8,0.89,3.9,0.0,5.3,0.0,17.1,13.2,5.3,7.9,4.1,1.6,0.0,0.0,7.3,2.8,3.5,2.4,0.0,12.4,9.3,12.7,27.3,7.5,0.8,0.0,0.0,0.0,11.1,0.1,0.3,0.4,0.073,-4.4,-1.6,-6.0,-0.5
Euroleague,2022-2023,Hayes Davis N.,Fenerbahçe SK,2022-2023,F,SPOT-UP SHOOTER,USA,203,28,34,19,15,55.9,1000.0,364,89,148,60.1,41,104,39.4,130,252,51.6,63,85,74.1,48,102,150,50,19,41,8,79,102,465,110,308,15.1,1.182,121.1,115.0,6.1,132.4,105.9,26.5,59.7,63.0,11.7,1.78,28.6,1.07,7.8,0.83,5.5,1.41,28.2,1.14,12.0,6.2,2.9,3.2,6.3,5.2,12.8,0.7,14.0,5.7,3.8,7.7,5.2,13.3,13.0,12.2,27.3,9.3,2.3,0.5,0.6,0.0,15.8,1.7,2.0,3.7,0.124,1.9,1.8,3.7,3.7
Euroleague,2022-2023,Hayes K.,BC Zalgiris,2022-2023,C,RIM RUNNER,USA,206,26,34,19,15,55.9,616.0,182,71,144,49.3,0,0,0.0,71,144,49.3,40,54,74.1,79,77,156,17,29,26,35,76,53,268,-12,199,16.1,0.915,107.8,109.1,-1.3,107.9,96.6,11.3,49.3,53.7,26.6,1.28,36.7,0.93,9.0,0.33,0.0,0.0,0.0,0.0,12.8,14.6,5.5,9.0,4.0,2.7,0.0,1.1,7.9,15.4,18.1,13.4,0.0,14.5,17.4,9.9,21.1,14.9,2.5,3.8,5.9,0.5,17.4,0.2,1.5,1.7,0.103,-1.7,3.5,1.8,1.4
Euroleague,2022-2023,Hazer S.,Fenerbahçe SK,2022-2023,SG,SHOT CREATOR,TUR,193,24,13,7,6,53.8,96.0,43,15,22,68.2,3,5,60.0,18,27,66.7,4,7,57.1,5,8,13,9,15,6,0,8,9,45,29,45,22.8,0.956,132.4,112.7,19.7,112.4,102.0,10.4,72.2,71.7,26.7,1.5,20.0,1.11,2.2,2.0,4.4,3.0,6.7,1.0,6.7,33.3,20.0,13.3,10.8,5.4,21.4,0.0,16.7,7.8,3.2,17.4,0.0,9.9,2.7,14.7,25.0,9.0,3.3,0.0,0.0,0.0,15.4,0.1,0.2,0.3,0.124,-2.3,0.8,-1.6,0.0
Euroleague,2022-2023,Heidegger M.,Baskonia Vitoria-Gasteiz,2022-2023,PG/SG,SECONDARY BALL HANDLER,USA,191,26,12,5,7,41.7,105.0,30,4,11,36.4,4,14,28.6,8,25,32.0,10,10,100.0,0,4,4,24,8,2,0,20,10,25,-16,37,16.4,0.811,118.8,120.8,-2.0,132.1,113.5,18.6,40.0,51.7,2.7,2.0,21.6,0.75,5.4,0.0,0.0,0.0,37.8,0.86,10.8,21.6,13.5,8.1,28.9,19.5,48.4,9.1,39.3,0.0,0.0,0.0,0.0,4.3,2.3,6.8,0.0,2.1,1.0,0.0,0.0,0.0,8.7,0.3,0.1,0.4,0.143,-1.7,-6.0,-7.7,-0.3
Euroleague,2022-2023,Henry P.,Baskonia Vitoria-Gasteiz,2022-2023,PG/SG,BALL HANDLER,USA,193,30,13,7,6,53.8,311.0,129,38,74,51.4,8,31,25.8,46,105,43.8,29,36,80.6,5,31,36,80,31,18,2,25,41,182,61,152,23.3,0.849,115.3,104.9,10.4,118.9,96.5,22.4,47.6,53.3,3.9,1.33,24.3,1.14,20.4,0.84,0.0,0.0,20.4,0.77,10.5,20.4,11.2,9.2,34.3,32.7,47.8,17.5,34.5,1.8,1.6,1.6,4.5,10.5,9.7,11.6,10.0,6.3,3.1,0.4,0.7,0.0,17.1,0.6,0.9,1.4,0.184,1.3,-1.3,0.0,0.3
Euroleague,2022-2023,Hezonja M.,Real Madrid,2022-2023,F,SCORER,CRO,198,28,32,21,11,65.6,599.0,332,51,98,52.0,65,139,46.8,116,237,48.9,35,46,76.1,6,71,77,36,42,20,6,60,50,282,35,300,24.3,1.107,116.4,113.1,3.3,108.8,104.1,4.7,62.7,64.3,6.7,1.8,14.7,0.86,11.3,0.82,3.0,1.67,43.0,1.4,7.0,14.0,9.3,4.7,8.3,9.6,12.9,2.5,10.7,1.3,1.5,0.9,3.3,12.5,11.2,11.8,31.0,7.5,1.8,0.6,1.0,0.0,16.1,0.1,1.5,1.6,0.081,0.7,0.1,0.7,1.2
Euroleague,2022-2023,Higgins C.,FC Barcelona,2022-2023,SG,SPOT-UP SHOOTER,USA,196,34,32,22,10,68.8,636.0,277,61,130,46.9,29,83,34.9,90,213,42.3,68,81,84.0,15,57,72,54,51,27,4,66,108,279,-1,301,23.8,0.92,110.1,109.8,0.3,108.8,102.3,6.5,49.1,55.4,5.3,1.13,27.2,0.95,10.6,0.81,2.0,1.0,25.6,1.05,12.3,16.9,8.6,8.3,13.0,13.1,22.0,2.2,15.2,3.1,3.2,3.4,0.0,10.8,11.0,11.4,4.0,7.1,2.5,0.4,0.4,0.6,13.4,0.3,1.3,1.5,0.095,-1.4,0.6,-0.8,0.4
Euroleague,2022-2023,Hilliard D.,Maccabi Tel Aviv BC,2022-2023,SG/F,SCORER,USA,198,30,27,16,11,59.3,337.0,134,8,32,25.0,33,76,43.4,41,108,38.0,19,20,95.0,7,28,35,27,15,10,1,44,21,99,-4,131,18.5,1.023,117.4,120.6,-3.2,111.2,111.6,-0.4,53.2,57.8,2.3,0.67,14.5,0.63,7.6,0.2,9.9,1.15,47.3,1.35,6.1,11.5,6.9,4.6,10.3,8.5,17.3,8.7,17.1,2.4,2.1,2.8,0.0,10.6,9.8,11.5,11.8,6.2,1.7,0.2,0.0,0.0,13.2,0.3,0.6,0.9,0.086,1.1,-1.2,-0.1,0.5
Euroleague,2022-2023,Hines K.,Olimpia Milano,2022-2023,C,RIM RUNNER,USA,198,36,34,15,19,44.1,639.0,186,80,126,63.5,0,2,0.0,80,128,62.5,26,38,68.4,48,74,122,50,26,19,22,80,41,262,-56,172,14.0,1.081,108.4,110.1,-1.7,127.3,100.8,26.5,62.5,63.7,32.6,1.79,32.6,0.89,8.1,0.71,0.0,0.0,0.6,0.0,10.5,15.1,5.8,9.3,12.2,9.2,0.0,7.5,22.5,9.0,10.9,7.9,0.0,13.4,15.4,11.9,8.3,11.2,1.7,2.2,3.1,0.0,16.5,0.9,1.4,2.3,0.143,-0.6,3.5,2.9,1.7
Euroleague,2022-2023,Holland J.,KK Crvena zvezda,2022-2023,SG,OFF-SCREEN SHOOTER,USA,196,34,22,13,9,59.1,209.0,80,9,22,40.9,16,41,39.0,25,63,39.7,14,16,87.5,2,15,17,9,9,9,1,32,28,62,-20,80,18.9,1.0,100.8,108.2,-7.4,98.3,101.5,-3.2,52.4,56.3,7.5,1.33,11.3,0.67,8.8,0.57,5.0,0.75,46.3,1.22,10.0,11.3,10.0,1.3,6.5,6.6,7.1,5.7,10.1,1.1,1.1,1.3,0.0,9.1,7.0,11.8,6.3,4.9,2.5,0.3,0.6,0.0,11.1,-0.1,0.4,0.3,0.063,-2.0,0.3,-1.7,0.0
Euroleague,2022-2023,Hollins A.,Maccabi Tel Aviv BC,2022-2023,SG,MARGINAL OFFENSIVE ROLE,USA,193,31,19,10,9,52.6,183.0,35,6,15,40.0,7,29,24.1,13,44,29.5,2,2,100.0,14,10,24,5,9,11,4,29,10,18,-17,54,14.2,0.648,107.1,107.1,0.0,74.7,97.7,-23.0,37.5,38.9,5.6,1.33,20.4,0.55,1.9,2.0,7.4,0.75,46.3,0.72,1.9,16.7,7.4,9.3,3.5,1.2,10.0,3.4,8.5,8.3,5.5,11.8,16.7,6.4,2.7,5.9,26.7,7.4,3.2,1.5,0.0,0.8,6.1,-0.3,0.5,0.2,0.039,-3.3,1.1,-2.2,0.0
Euroleague,2022-2023,Hommes D.,Baskonia Vitoria-Gasteiz,2022-2023,PF,SPOT-UP SHOOTER,USA,203,26,31,17,14,54.8,617.0,217,27,46,58.7,39,108,36.1,66,154,42.9,46,51,90.2,21,68,89,49,24,11,13,74,50,234,166,200,15.6,1.085,123.2,109.3,13.9,123.5,103.1,20.4,55.5,61.8,5.5,2.0,9.5,1.16,8.0,0.63,3.0,1.5,51.0,1.06,10.8,12.0,5.5,6.5,9.4,10.5,11.1,3.9,19.7,4.0,3.6,3.3,13.8,13.1,13.2,12.7,18.5,8.5,1.0,1.4,2.1,0.0,13.5,0.8,1.2,2.0,0.132,1.0,0.7,1.6,1.2
Euroleague,2022-2023,Howard M.,Baskonia Vitoria-Gasteiz,2022-2023,SG,SCORER,USA,178,24,33,18,15,54.5,677.0,470,64,139,46.0,88,241,36.5,152,380,40.0,78,88,88.6,8,37,45,39,51,19,0,87,99,278,-32,465,32.0,1.011,114.2,121.6,-7.4,106.6,114.6,-8.0,51.6,56.8,4.3,1.3,17.2,0.9,8.4,0.77,4.3,1.05,47.5,1.1,7.3,11.0,6.0,4.9,8.8,9.1,9.4,7.1,7.7,1.3,1.1,1.5,0.0,6.8,6.5,8.3,0.0,3.8,1.6,0.0,0.0,0.0,15.6,0.2,0.6,0.7,0.044,0.7,-4.2,-3.5,-0.5
Euroleague,2022-2023,Hunter O.,FC Bayern Munich,2022-2023,C,RIM RUNNER,USA,203,37,24,10,14,41.7,428.0,186,50,91,54.9,24,55,43.6,74,146,50.7,14,18,77.8,49,67,116,25,25,14,9,40,22,225,-18,178,20.0,1.045,115.9,117.8,-1.9,119.6,107.0,12.6,58.9,60.8,18.5,1.52,21.9,1.03,10.7,0.53,5.1,1.0,25.8,1.37,3.9,14.0,6.2,7.9,8.4,6.6,16.7,0.0,12.3,13.2,14.4,11.9,14.3,19.5,20.7,17.0,28.6,16.2,1.8,1.4,2.3,0.0,20.0,0.5,0.7,1.2,0.113,1.1,1.1,2.1,1.0
Euroleague,2022-2023,Ilic D.,KK Crvena zvezda,2022-2023,F,OFF-BALL PLAYER,BIH,206,23,7,4,3,57.1,68.0,23,7,10,70.0,0,1,0.0,7,11,63.6,9,12,75.0,7,9,16,1,1,3,0,4,7,36,-9,18,12.6,1.278,105.9,116.4,-10.5,128.4,105.8,22.6,63.6,67.6,33.3,1.33,22.2,1.5,0.0,0.0,0.0,0.0,5.6,0.0,33.3,5.6,5.6,0.0,2.2,0.0,0.0,6.7,5.3,11.7,15.4,10.3,0.0,17.0,8.0,21.7,40.0,14.2,2.6,0.0,0.0,0.0,19.2,0.1,0.1,0.2,0.117,-0.8,1.2,0.4,0.1
Euroleague,2022-2023,Ivanovic N.,KK Crvena zvezda,2022-2023,PG,SECONDARY BALL HANDLER,MON,190,29,19,6,13,31.6,304.0,94,17,36,47.2,15,47,31.9,32,83,38.6,15,18,83.3,9,21,30,36,15,17,0,20,27,114,-51,107,17.8,0.879,105.0,112.3,-7.3,118.9,105.2,13.7,47.6,51.1,4.7,1.6,22.4,0.75,6.5,1.14,2.8,2.0,41.1,0.89,8.4,14.0,9.3,4.7,17.2,15.2,31.7,7.0,25.2,3.5,4.1,3.4,0.0,9.1,10.8,7.9,6.3,6.2,3.2,0.0,0.0,0.0,13.1,0.4,0.5,0.9,0.114,-0.5,0.6,0.1,0.4
Euroleague,2022-2023,Jackson Cartwright P.,ASVEL Villeurbanne,2022-2023,PG,BALL HANDLER,USA,180,27,15,5,10,33.3,239.0,81,20,56,35.7,9,31,29.0,29,87,33.3,14,17,82.4,3,29,32,33,23,12,1,32,35,71,-31,116,24.0,0.698,102.3,110.1,-7.8,97.0,100.5,-3.5,38.5,43.5,8.6,1.0,35.3,0.68,4.3,0.4,0.9,0.0,24.1,0.96,5.2,19.8,13.8,6.0,20.4,15.8,44.1,7.5,22.2,1.5,1.8,1.3,0.0,14.8,14.0,16.7,0.0,8.2,2.8,0.3,0.0,0.8,8.5,-0.2,0.5,0.3,0.053,-4.8,-0.9,-5.7,-0.5
Euroleague,2022-2023,Jaiteh M.,Virtus Bologna,2022-2023,C,POST-UP SCORER,FRA,211,28,33,14,19,42.4,613.0,276,114,193,59.1,0,0,0.0,114,193,59.1,48,85,56.5,53,103,156,23,51,19,8,69,81,318,-75,283,23.6,0.975,108.7,115.5,-6.8,99.6,103.2,-3.6,59.1,59.7,20.8,1.66,43.1,1.02,4.2,0.5,0.0,0.0,0.0,0.0,13.4,18.0,5.3,12.7,6.0,2.7,0.0,0.0,7.5,11.8,13.4,11.5,0.0,19.3,22.8,14.3,36.4,15.9,1.7,0.8,1.1,0.0,16.0,-0.3,1.2,0.9,0.06,-3.8,0.2,-3.6,-0.5
Euroleague,2022-2023,James M.,AS Monaco Basket,2022-2023,PG,SHOT CREATOR,USA,185,32,31,18,13,58.1,959.0,504,116,250,46.4,47,164,28.7,163,414,39.4,131,167,78.4,22,91,113,144,72,33,1,53,158,520,-1,556,27.8,0.906,114.7,116.4,-1.7,117.0,108.6,8.4,45.0,52.1,5.2,0.97,23.2,0.95,16.5,0.89,1.6,1.0,27.7,0.86,12.6,12.9,9.0,4.0,20.9,17.6,47.1,9.2,20.6,2.6,1.6,4.1,1.5,12.1,9.0,15.7,7.7,7.1,2.0,0.1,0.0,0.2,16.5,1.5,1.7,3.3,0.113,1.4,-2.0,-0.5,0.9
Euroleague,2022-2023,Jaramaz O.,FC Bayern Munich,2022-2023,SG,SECONDARY BALL HANDLER,SRB,193,27,25,8,17,32.0,392.0,159,28,62,45.2,19,58,32.8,47,120,39.2,46,52,88.5,4,27,31,37,30,8,1,52,55,125,-9,174,22.4,0.914,117.5,117.0,0.5,111.5,112.2,-0.7,47.1,55.2,2.9,0.4,20.7,0.94,12.1,0.95,2.9,1.8,30.5,0.91,13.8,17.2,10.3,6.9,13.1,12.8,22.5,1.6,17.5,1.3,1.4,1.4,0.0,8.7,9.0,9.5,0.0,4.9,1.1,0.2,0.3,0.0,10.9,0.3,0.4,0.7,0.068,-2.3,-2.6,-4.9,-0.6
Euroleague,2022-2023,Jekiri T.,Fenerbahçe SK,2022-2023,C,RIM RUNNER,NIG,212,28,25,15,10,60.0,328.0,122,52,77,67.5,0,1,0.0,52,78,66.7,18,25,72.0,34,47,81,21,14,11,4,45,28,170,5,102,15.5,1.196,120.4,117.3,3.1,136.1,106.6,29.5,66.7,69.3,33.3,1.71,32.4,1.03,9.8,1.2,1.0,0.0,0.0,0.0,9.8,13.7,6.9,6.9,8.6,5.4,0.0,2.8,17.1,12.8,13.0,13.1,8.3,17.7,20.7,13.3,20.0,15.3,1.9,0.8,0.3,0.0,19.4,0.8,0.7,1.5,0.144,1.5,1.4,2.9,1.1
Euroleague,2022-2023,Jokubaitis R.,FC Barcelona,2022-2023,SG,BALL HANDLER,LTU,192,22,34,23,11,67.6,492.0,170,43,106,40.6,15,35,42.9,58,141,41.1,39,50,78.0,11,57,68,85,30,8,1,40,56,214,4,194,20.4,0.876,109.7,108.6,1.1,120.8,103.2,17.6,46.5,51.8,11.9,0.96,26.8,0.77,16.0,0.77,0.5,0.0,16.5,1.41,11.9,15.5,9.8,5.7,25.9,24.5,46.2,6.0,30.5,2.8,2.9,3.0,0.0,14.1,11.0,18.3,5.9,8.5,1.0,0.1,0.0,0.4,13.6,0.9,1.0,1.9,0.133,-0.4,-1.3,-1.7,0.1
Euroleague,2022-2023,Jones C.,Valencia Basket,2022-2023,PG/SG,SCORER,USA,188,30,28,13,15,46.4,642.0,375,101,182,55.5,35,102,34.3,136,284,47.9,68,76,89.5,6,53,59,121,53,31,0,43,88,415,-41,368,28.3,1.019,114.1,120.0,-5.9,128.8,111.8,17.0,54.0,59.5,15.2,1.43,19.6,1.0,14.7,0.93,1.6,1.0,26.1,1.03,8.4,14.4,10.9,3.5,29.6,26.0,44.3,8.5,24.7,1.2,0.4,1.9,0.0,11.2,8.5,14.7,2.8,6.0,2.7,0.0,0.0,0.0,21.4,2.1,0.7,2.8,0.177,3.8,-2.6,1.2,1.1
Euroleague,2022-2023,Kahudi C.,ASVEL Villeurbanne,2022-2023,F,SPOT-UP SHOOTER,FRA,196,36,29,8,21,27.6,549.0,181,33,69,47.8,27,77,35.1,60,146,41.1,34,38,89.5,16,56,72,13,21,11,4,52,45,161,-106,182,16.6,0.995,102.9,114.8,-11.9,101.9,106.8,-4.9,50.3,56.2,9.3,1.29,20.9,0.89,7.7,0.71,11.0,1.5,30.2,0.93,8.2,11.5,3.3,8.2,3.5,1.9,9.5,2.4,6.7,3.5,2.6,3.5,8.3,12.6,10.6,15.0,8.7,8.0,1.1,0.5,0.6,0.0,10.3,-0.1,0.9,0.8,0.057,-2.9,-0.9,-3.7,-0.5
Euroleague,2022-2023,Kalaitzakis P.,Panathinaikos Athlitikos Omilos,2022-2023,F,SCORER,GRE,200,24,24,9,15,37.5,208.0,60,10,19,52.6,10,22,45.5,20,41,48.8,10,16,62.5,10,20,30,8,12,10,2,37,26,57,-77,60,14.2,1.0,106.5,125.1,-18.6,107.9,112.7,-4.8,61.0,62.5,15.0,1.78,11.7,0.29,5.0,0.67,10.0,0.5,23.3,1.71,11.7,20.0,6.7,13.3,5.2,4.4,11.9,0.0,11.8,5.4,5.3,6.9,0.0,12.2,8.4,15.7,22.2,8.6,2.6,0.6,0.5,0.7,10.6,0.0,0.2,0.3,0.05,-2.1,0.8,-1.3,0.1
Euroleague,2022-2023,Kalaitzakis G.,Panathinaikos Athlitikos Omilos,2022-2023,SG,SCORER,GRE,195,24,26,10,16,38.5,256.0,52,13,30,43.3,4,19,21.1,17,49,34.7,14,22,63.6,9,20,29,9,8,15,3,49,30,38,-64,67,12.7,0.776,105.1,115.6,-10.5,93.3,104.8,-11.5,38.8,44.1,17.9,1.17,19.4,0.92,7.5,0.0,4.5,1.0,23.9,0.56,14.9,11.9,6.0,6.0,4.5,4.6,10.0,0.0,11.8,3.8,1.7,7.2,0.0,9.3,7.8,10.1,16.7,6.4,3.2,0.7,1.3,0.0,7.2,-0.2,0.5,0.3,0.05,-4.4,1.6,-2.8,-0.1
Euroleague,2022-2023,Kalinic N.,FC Barcelona,2022-2023,F,SPOT-UP SHOOTER,SRB,202,31,33,23,10,69.7,772.0,223,54,99,54.5,28,72,38.9,82,171,48.0,31,44,70.5,26,91,117,56,36,21,6,55,55,273,87,224,14.9,0.996,120.6,111.6,9.0,113.7,104.0,9.7,56.1,59.5,13.8,1.48,25.4,0.95,4.9,0.73,1.8,0.0,29.9,1.25,7.4,16.1,9.8,6.3,9.3,9.5,13.0,4.0,20.0,4.4,2.7,6.5,2.7,14.1,13.1,11.5,50.0,9.5,1.6,0.5,0.8,0.0,11.5,0.3,1.6,1.9,0.087,-0.9,2.3,1.4,1.6
Euroleague,2022-2023,Kotsar M.,Baskonia Vitoria-Gasteiz,2022-2023,C,RIM RUNNER,EST,209,26,34,18,16,52.9,698.0,316,133,202,65.8,0,0,0.0,133,202,65.8,50,87,57.5,54,92,146,48,18,25,13,62,105,453,54,258,18.1,1.225,120.8,115.4,5.4,129.6,105.9,23.7,65.8,66.0,25.2,1.75,49.6,1.13,3.5,0.89,0.0,0.0,0.0,0.0,14.5,7.0,3.9,3.1,9.5,10.0,0.0,5.0,15.7,9.1,10.6,8.7,2.7,15.5,17.4,13.8,13.3,12.3,2.0,1.2,1.8,0.0,21.5,1.3,1.2,2.5,0.144,2.0,1.6,3.6,2.2
Euroleague,2022-2023,Koumadje K.,ALBA Berlin,2022-2023,C,POST-UP SCORER,CHA,223,26,31,10,21,32.3,411.0,186,82,116,70.7,0,0,0.0,82,116,70.7,22,41,53.7,46,71,117,7,26,9,32,68,42,241,-35,159,17.9,1.17,104.4,107.1,-2.7,119.1,95.7,23.4,70.7,69.9,40.3,1.69,32.1,1.1,0.6,0.0,0.0,0.0,0.0,0.0,10.7,16.4,3.1,13.2,2.7,0.9,0.0,0.0,4.2,12.8,15.2,11.5,5.6,17.8,17.6,19.5,10.0,15.4,1.2,4.6,6.6,0.4,20.6,0.4,1.2,1.6,0.156,-2.4,2.8,0.4,0.6
Euroleague,2022-2023,Kuric K.,FC Barcelona,2022-2023,SG,OFF-SCREEN SHOOTER,USA,193,33,17,12,5,70.6,206.0,76,11,24,45.8,16,38,42.1,27,62,43.5,6,7,85.7,7,11,18,9,8,9,1,14,11,66,-49,73,17.4,1.041,105.7,118.7,-13.0,113.0,109.8,3.2,56.5,58.5,2.7,1.0,16.4,1.17,13.7,0.6,0.0,0.0,52.1,1.26,4.1,11.0,5.5,5.5,6.5,5.1,22.7,0.0,11.0,3.8,5.6,2.3,0.0,7.5,5.4,11.1,12.5,5.4,2.5,0.3,0.5,0.0,14.1,0.2,0.4,0.6,0.078,0.6,1.1,1.6,0.6
