_league,_season,PLAYER,TEAM,SEASON,ROLE,ADV ROLE,NAT,HEIGHT,AGE,GP,W,L,W%,MIN,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,ST,BLK,PF,DF,EFF,+/-,POSS,USG%,PPP,TM OFF RTG (ON),TM DEF RTG (ON),TM NET RTG (ON),IND OFF RTG,IND DEF RTG,IND NET RTG,eFG%,TS%,RIM FREQ,RIM PPS,PAINT FREQ,PAINT PPS,MID FREQ,MID PPS,C3 FREQ,C3 PPS,L3 FREQ,L3 PPS,FT RATIO,TOV%,LTOV%,DTOV%,AST%,AST% (2P),AST% (3P),AST% (FT),AST RATIO,ORB%,ORB% (2P),ORB% (3P),ORB% (FT),DRB%,DRB% (2P),DRB% (3P),DRB% (FT),TRB%,ST%,BLK%,BLK% (2P),BLK% (3P),PER,OWS,DWS,WS,WS 40min,OBPM,DBPM,BPM,VORP
Euroleague,2024-2025,Giedraitis D.,BC Zalgiris,2024-2025,PG,SECONDARY BALL HANDLER,LTU,185,24,29,13,16,44.8,698.0,172,43,90,47.8,25,62,40.3,68,152,44.7,11,14,78.6,20,32,52,53,31,19,2,59,26,137,-37,188,13.4,0.915,110.4,112.7,-2.3,114.4,106.7,7.7,53.0,54.8,16.0,1.6,23.4,0.64,8.5,0.63,7.4,1.07,25.0,1.28,2.7,16.5,10.6,5.9,10.0,10.8,16.2,2.2,22.0,3.3,4.0,3.3,0.0,5.6,7.0,4.3,4.7,4.4,1.6,0.2,0.3,0.0,8.4,0.3,1.2,1.5,0.088,-2.3,1.1,-1.2,0.3
Euroleague,2024-2025,Giffey N.,FC Bayern Munich,2024-2025,F,SPOT-UP SHOOTER,GER,200,34,23,12,11,52.2,409.0,145,23,41,56.1,29,50,58.0,52,91,57.1,12,16,75.0,13,32,45,20,19,4,4,61,26,116,37,117,14.2,1.239,126.1,122.6,3.5,125.0,115.2,9.8,73.1,74.0,5.1,1.67,22.2,0.85,7.7,1.56,7.7,2.0,35.0,1.68,6.0,16.2,6.8,9.4,6.2,4.3,11.7,0.0,14.6,4.3,2.8,5.6,0.0,9.8,7.4,9.0,35.0,7.2,0.6,0.6,0.8,0.4,11.7,0.5,0.4,0.9,0.08,0.7,-1.0,-0.4,0.4
Euroleague,2024-2025,Gillespie F.,Olimpia Milano,2024-2025,C,RIM RUNNER,USA,206,28,20,11,9,55.0,243.0,58,24,39,61.5,0,0,0.0,24,39,61.5,10,17,58.8,26,19,45,10,15,10,13,45,18,70,-44,61,12.6,0.951,112.6,122.2,-9.6,113.7,111.3,2.4,61.5,63.0,34.4,1.71,24.6,0.8,4.9,0.0,0.0,0.0,0.0,0.0,11.5,24.6,8.2,16.4,5.4,4.4,0.0,0.0,14.1,13.1,14.4,12.0,10.0,9.7,8.2,10.9,20.0,11.5,2.3,3.5,6.0,0.0,12.2,0.1,0.3,0.4,0.07,-1.5,4.4,2.9,0.7
Euroleague,2024-2025,Gonzalez H.,Real Madrid,2024-2025,F,SCORER,ESP,198,19,27,16,11,59.3,216.0,50,9,26,34.6,7,24,29.2,16,50,32.0,11,16,68.8,7,30,37,8,15,2,8,35,14,28,-45,72,16.1,0.694,107.5,116.5,-9.0,75.9,106.3,-30.4,39.0,43.9,8.3,1.0,20.8,0.8,6.9,0.0,5.6,1.5,27.8,0.75,9.7,20.8,12.5,8.3,4.9,3.1,10.3,3.8,10.0,3.8,8.1,1.1,0.0,15.0,12.0,18.5,13.3,9.7,0.5,2.2,2.8,0.7,5.4,-0.4,0.4,0.0,0.008,-6.5,1.5,-5.0,-0.4
Euroleague,2024-2025,Grant J.,Panathinaikos Athlitikos Omilos,2024-2025,PG,SECONDARY BALL HANDLER,USA,196,32,33,21,12,63.6,862.0,277,63,110,57.3,35,85,41.2,98,195,50.3,46,55,83.6,11,47,58,109,25,28,2,69,62,329,74,241,13.7,1.149,123.5,117.7,5.8,138.7,111.6,27.1,59.2,64.1,9.1,1.82,23.2,0.93,13.3,1.06,8.3,1.05,26.1,1.33,8.7,10.4,7.9,2.5,14.9,13.5,23.8,7.4,31.1,1.6,2.2,1.3,0.0,6.5,6.2,7.0,3.2,4.1,1.8,0.1,0.3,0.0,13.3,2.0,1.6,3.6,0.135,1.9,0.2,2.1,2.4
Euroleague,2024-2025,Grazulis A.,Virtus Bologna,2024-2025,PF/C,RIM RUNNER,LVA,202,31,20,5,15,25.0,274.0,104,31,46,67.4,11,37,29.7,42,83,50.6,9,12,75.0,9,20,29,11,11,4,3,45,7,57,-41,100,18.4,1.04,111.2,118.2,-7.0,98.5,110.6,-12.1,57.2,58.4,10.0,1.8,27.0,1.19,9.0,1.33,4.0,0.0,33.0,1.0,6.0,11.0,3.0,8.0,5.7,7.5,6.3,0.0,9.9,4.2,5.9,1.9,14.3,8.7,8.8,7.8,7.7,6.5,0.8,0.7,1.2,0.0,10.4,-0.1,0.4,0.2,0.036,-2.3,-1.1,-3.5,-0.2
Euroleague,2024-2025,Guduric M.,Fenerbahçe SK,2024-2025,SG,BALL HANDLER,SRB,196,30,31,22,9,71.0,685.0,342,68,116,58.6,41,109,37.6,109,225,48.4,83,94,88.3,12,68,80,100,66,24,2,79,103,370,104,331,22.9,1.033,119.7,113.2,6.5,123.2,105.8,17.4,57.6,64.5,11.2,1.3,20.2,1.16,3.6,0.83,3.3,1.09,29.6,1.13,12.1,19.9,12.1,7.9,20.2,18.4,27.6,11.7,23.2,2.1,2.3,2.1,0.0,11.7,12.0,11.3,15.2,6.9,1.9,0.2,0.1,0.0,16.9,1.5,1.5,3.0,0.152,1.8,-0.1,1.7,1.6
Euroleague,2024-2025,Hackett D.,Virtus Bologna,2024-2025,PG,SECONDARY BALL HANDLER,ITA,197,37,31,7,24,22.6,485.0,77,13,34,38.2,13,36,36.1,26,70,37.1,12,14,85.7,8,53,61,54,28,11,0,73,36,91,-96,105,10.9,0.733,106.1,114.9,-8.8,104.9,106.4,-1.5,46.4,50.0,4.8,1.6,17.1,0.56,10.5,0.73,2.9,0.0,30.5,1.22,6.7,26.7,13.3,13.3,14.5,10.7,35.1,5.9,34.0,1.9,1.5,2.5,0.0,13.0,9.4,18.1,4.5,7.4,1.3,0.0,0.0,0.0,5.5,0.0,0.9,0.8,0.069,-4.3,0.2,-4.1,-0.6
Euroleague,2024-2025,Hall D.,Fenerbahçe SK,2024-2025,SG,SECONDARY BALL HANDLER,USA,195,29,27,19,8,70.4,627.0,187,40,80,50.0,27,81,33.3,67,161,41.6,26,33,78.8,19,39,58,95,35,13,2,55,46,206,50,210,15.8,0.89,118.0,113.3,4.7,124.9,108.3,16.6,50.0,53.4,6.7,1.29,22.4,0.89,9.0,1.05,6.7,1.29,31.0,0.97,6.7,16.7,11.0,5.7,19.3,16.9,32.2,6.0,31.2,3.4,3.2,4.0,0.0,7.6,8.1,7.2,6.1,5.4,1.2,0.2,0.3,0.0,12.6,1.3,1.1,2.5,0.132,0.9,-0.3,0.7,1.1
Euroleague,2024-2025,Hall D.,Baskonia Vitoria-Gasteiz,2024-2025,C,RIM RUNNER,USA,208,27,34,14,20,41.2,731.0,297,115,161,71.4,0,1,0.0,115,162,71.0,67,97,69.1,64,118,182,30,25,18,38,59,89,488,-78,229,15.2,1.297,114.9,119.9,-5.0,134.8,106.6,28.2,71.0,73.0,40.2,1.93,24.5,0.89,5.7,0.15,0.0,0.0,0.4,0.0,18.1,10.9,6.6,4.4,5.7,5.9,0.0,1.9,11.6,10.4,13.8,7.8,6.3,18.4,19.3,16.5,28.6,14.5,1.4,3.1,5.0,0.0,21.4,1.3,1.3,2.6,0.143,0.8,3.5,4.3,2.5
Euroleague,2024-2025,Harris E.,FC Bayern Munich,2024-2025,F,OFF-BALL PLAYER,GER,203,35,26,13,13,50.0,255.0,109,37,56,66.1,1,6,16.7,38,62,61.3,32,35,91.4,19,19,38,12,9,4,0,33,28,118,14,87,17.0,1.253,119.6,111.9,7.7,137.0,106.3,30.7,62.1,69.9,17.2,1.47,41.4,1.33,5.7,0.8,2.3,0.0,4.6,0.75,18.4,10.3,3.4,6.9,6.7,6.2,10.0,0.0,12.1,9.3,10.3,8.5,14.3,8.4,11.8,4.6,15.4,8.8,0.8,0.0,0.0,0.0,16.6,0.6,0.5,1.1,0.16,0.1,-2.2,-2.1,0.0
Euroleague,2024-2025,Harrison S.,ASVEL Villeurbanne,2024-2025,F,SECONDARY BALL HANDLER,USA,193,31,34,13,21,38.2,556.0,177,56,116,48.3,15,36,41.7,71,152,46.7,20,35,57.1,10,45,55,54,38,39,8,80,43,148,-102,204,18.0,0.868,111.3,118.5,-7.2,101.3,105.9,-4.6,51.6,53.3,23.0,1.49,28.4,0.66,5.4,0.36,5.4,1.64,12.3,1.08,6.9,18.6,8.3,10.3,12.8,12.5,19.4,6.4,20.9,2.3,2.7,1.7,2.7,9.7,8.6,9.4,21.4,6.1,3.8,0.9,1.0,0.6,11.3,-0.2,1.1,0.8,0.06,-3.3,1.6,-1.6,0.1
Euroleague,2024-2025,Hayes Davis N.,Fenerbahçe SK,2024-2025,F,SCORER,USA,203,30,34,23,11,67.6,1058.0,572,109,221,49.3,85,201,42.3,194,422,46.0,99,111,89.2,48,130,178,50,51,39,9,72,136,606,43,517,23.5,1.106,115.5,113.0,2.5,117.0,104.2,12.8,56.0,61.4,6.0,1.55,23.2,0.98,13.5,0.74,3.7,1.42,35.0,1.26,8.5,9.9,3.3,6.6,7.0,4.5,14.9,2.7,8.8,5.2,4.8,6.0,2.8,14.6,13.5,15.7,20.8,9.8,2.1,0.5,0.4,0.2,19.2,1.5,2.5,4.1,0.133,2.2,1.0,3.2,3.5
Euroleague,2024-2025,Hayes K.,Paris Basketball,2024-2025,C,RIM RUNNER,USA,206,28,34,19,15,55.9,677.0,216,83,141,58.9,0,1,0.0,83,142,58.5,50,65,76.9,61,93,154,16,33,31,29,95,56,288,138,206,14.5,1.049,116.9,107.6,9.3,108.3,96.0,12.3,58.5,62.4,19.9,1.46,41.7,1.05,6.8,1.14,0.0,0.0,0.5,0.0,15.0,16.0,5.3,10.7,3.0,3.0,0.0,0.9,7.2,9.9,13.1,8.0,2.5,15.6,16.7,13.0,29.0,12.7,2.6,2.8,4.4,0.0,16.3,0.3,2.1,2.5,0.13,-1.7,4.2,2.5,1.9
Euroleague,2024-2025,Hermannsson M.,ALBA Berlin,2024-2025,PG,BALL HANDLER,ICE,190,30,23,4,19,17.4,510.0,226,64,127,50.4,17,61,27.9,81,188,43.1,47,58,81.0,10,26,36,133,49,14,0,28,57,259,-101,263,24.0,0.859,103.0,116.0,-13.0,115.8,109.7,6.1,47.6,52.9,10.3,1.41,25.1,1.0,12.9,0.71,1.9,1.8,20.9,0.76,9.7,18.6,15.6,3.0,38.1,37.3,49.2,27.4,33.6,2.1,2.5,2.0,0.0,6.0,6.3,6.5,0.0,3.9,1.5,0.0,0.0,0.0,14.5,0.6,0.8,1.4,0.109,0.4,-5.9,-5.4,-1.0
Euroleague,2024-2025,Hernangomez W.,FC Barcelona,2024-2025,C,POST-UP SCORER,ESP,210,31,28,14,14,50.0,432.0,226,89,140,63.6,0,1,0.0,89,141,63.1,48,75,64.0,46,74,120,16,33,18,4,52,78,291,73,206,22.6,1.097,125.3,116.6,8.7,114.0,105.2,8.8,63.1,65.3,21.8,1.47,39.8,1.2,6.3,1.08,0.0,0.0,0.5,0.0,15.5,16.0,6.8,9.2,4.8,3.9,0.0,4.2,7.2,12.9,16.7,8.8,7.7,20.6,22.4,17.4,36.8,16.7,2.3,0.6,0.5,0.0,20.8,0.5,1.0,1.5,0.118,-0.3,0.1,-0.2,0.5
Euroleague,2024-2025,Hernangomez J.,Panathinaikos Athlitikos Omilos,2024-2025,C,SPOT-UP SHOOTER,ESP,206,29,33,21,12,63.6,892.0,342,74,130,56.9,53,121,43.8,127,251,50.6,35,53,66.0,47,174,221,47,20,31,8,36,65,506,140,296,16.2,1.155,123.3,114.8,8.5,119.9,103.7,16.2,61.2,62.1,19.9,1.59,20.3,0.77,3.7,0.73,6.1,1.17,34.5,1.35,8.3,6.8,4.7,2.0,6.5,7.8,7.4,1.5,13.7,6.4,5.6,6.3,12.5,23.0,23.6,19.9,44.7,14.8,1.9,0.6,1.0,0.0,17.5,0.9,2.3,3.2,0.119,1.5,1.9,3.4,3.2
Euroleague,2024-2025,Herrera S.,Paris Basketball,2024-2025,PG/SG,SPOT-UP SHOOTER,GER,190,27,13,7,6,53.8,155.0,57,2,7,28.6,15,41,36.6,17,48,35.4,8,10,80.0,3,11,14,5,2,5,0,17,5,32,69,54,16.0,1.056,125.3,103.8,21.5,110.2,99.4,10.8,51.0,54.8,1.9,2.0,9.3,0.4,1.9,0.0,1.9,3.0,74.1,1.05,7.4,3.7,3.7,0.0,3.6,4.2,5.6,0.0,8.5,2.2,1.9,2.8,0.0,7.5,5.6,11.1,0.0,5.0,1.7,0.0,0.0,0.0,9.1,0.0,0.5,0.5,0.089,-0.8,-1.3,-2.1,0.0
Euroleague,2024-2025,Hezonja M.,Real Madrid,2024-2025,F,SCORER,CRO,198,30,32,20,12,62.5,861.0,468,110,185,59.5,62,197,31.5,172,382,45.0,62,74,83.8,15,151,166,52,47,25,4,50,71,456,53,459,25.6,1.02,114.7,110.8,3.9,101.8,101.4,0.4,53.1,56.8,7.8,1.67,23.7,1.17,8.7,0.8,0.9,0.75,41.6,0.96,6.5,10.2,4.4,5.9,8.5,10.3,11.1,1.5,10.2,2.0,1.4,2.5,2.9,18.6,16.9,18.9,36.7,10.7,1.6,0.3,0.5,0.0,16.6,-0.4,2.4,2.0,0.079,-0.6,0.3,-0.3,1.0
Euroleague,2024-2025,Hifi N.,Paris Basketball,2024-2025,PG/SG,SCORER,FRA,185,22,34,19,15,55.9,669.0,499,75,153,49.0,84,251,33.5,159,404,39.4,97,113,85.8,16,55,71,44,51,21,0,60,103,355,-149,502,33.7,0.994,114.9,126.7,-11.8,110.1,115.9,-5.8,49.8,55.3,3.4,1.29,18.1,1.1,9.0,0.62,2.0,1.2,48.0,1.0,9.4,10.2,7.2,3.0,10.1,8.4,17.9,2.9,8.1,2.4,1.1,3.5,0.0,9.3,7.0,13.1,0.0,5.6,1.6,0.0,0.0,0.0,19.0,0.5,0.8,1.3,0.068,1.4,-4.1,-2.7,-0.3
Euroleague,2024-2025,Hoard J.,Maccabi Tel Aviv BC,2024-2025,PF,RIM RUNNER,USA,204,26,24,6,18,25.0,733.0,353,122,198,61.6,11,34,32.4,133,232,57.3,76,97,78.4,31,90,121,33,21,31,6,46,72,421,-47,296,19.0,1.193,117.7,122.0,-4.3,120.6,109.7,10.9,59.7,64.3,26.0,1.61,34.5,1.08,6.4,0.53,1.0,0.0,10.5,1.06,14.4,7.1,3.7,3.4,6.0,5.6,9.8,2.0,10.0,5.1,6.4,4.0,0.0,15.0,13.7,14.2,29.7,10.0,2.3,0.5,0.6,0.0,19.0,0.7,1.1,1.8,0.101,1.1,0.3,1.4,1.4
Euroleague,2024-2025,Holiday J.,Virtus Bologna,2024-2025,SG/F,OFF-SCREEN SHOOTER,USA,198,36,9,2,7,22.2,140.0,37,6,15,40.0,8,26,30.8,14,41,34.1,1,2,50.0,4,15,19,5,8,6,2,8,5,28,-32,50,17.3,0.74,104.4,116.1,-11.7,67.3,105.1,-37.8,43.9,44.0,6.0,2.0,12.0,0.33,12.0,0.67,10.0,3.0,42.0,0.43,2.0,16.0,12.0,4.0,4.6,2.9,14.3,3.8,9.1,3.2,0.0,6.6,0.0,11.6,7.9,13.8,25.0,7.5,2.4,0.9,0.7,0.0,6.8,-0.3,0.3,-0.1,-0.019,-5.6,0.4,-5.2,-0.3
Euroleague,2024-2025,Hollatz J.,Anadolu Efes Istanbul,2024-2025,PG,MARGINAL OFFENSIVE ROLE,GER,195,24,9,4,5,44.4,70.0,8,4,6,66.7,0,6,0.0,4,12,33.3,0,0,0.0,3,5,8,11,4,0,0,10,1,6,-29,16,11.5,0.5,115.4,127.1,-11.7,117.2,119.5,-2.3,33.3,33.3,25.0,1.5,6.3,2.0,6.3,0.0,6.3,0.0,31.3,0.0,0.0,25.0,6.3,18.8,18.5,15.2,0.0,0.0,40.7,5.2,7.1,3.7,0.0,8.9,7.1,12.5,0.0,7.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.1,0.048,-3.6,-2.1,-5.7,-0.1
Euroleague,2024-2025,Hommes D.,Paris Basketball,2024-2025,PF,SPOT-UP SHOOTER,USA,203,28,6,3,3,50.0,72.0,26,2,3,66.7,6,16,37.5,8,19,42.1,4,8,50.0,6,6,12,4,2,4,1,16,7,21,-30,24,15.5,1.083,113.2,135.4,-22.2,116.6,120.2,-3.6,57.9,59.1,4.2,2.0,8.3,1.0,0.0,0.0,0.0,0.0,66.7,1.13,12.5,8.3,4.2,4.2,7.4,2.9,33.3,0.0,14.3,7.8,0.0,14.3,0.0,11.1,4.0,16.0,33.3,9.2,3.1,0.9,1.5,0.0,14.5,0.0,0.0,0.1,0.043,1.9,1.5,3.4,0.2
Euroleague,2024-2025,Howard M.,Baskonia Vitoria-Gasteiz,2024-2025,SG,SCORER,USA,178,26,32,14,18,43.8,717.0,387,48,108,44.4,80,236,33.9,128,344,37.2,51,60,85.0,8,34,42,48,46,11,0,73,72,197,-11,410,26.5,0.944,117.0,122.5,-5.5,104.1,115.7,-11.6,48.8,53.2,1.5,1.0,15.1,0.87,9.8,0.9,3.7,1.0,53.7,1.02,4.9,11.2,7.6,3.7,9.0,10.6,11.3,1.9,10.5,1.2,1.0,1.6,0.0,5.4,2.8,9.0,0.0,3.3,0.9,0.0,0.0,0.0,10.7,-0.2,0.6,0.5,0.026,-0.8,-3.9,-4.7,-1.1
Euroleague,2024-2025,Ibaka S.,Real Madrid,2024-2025,PF/C,RIM RUNNER,ESP,208,35,24,15,9,62.5,288.0,156,52,78,66.7,11,34,32.4,63,112,56.3,19,26,73.1,34,44,78,10,28,4,13,46,24,153,-75,151,25.4,1.033,107.7,121.2,-13.5,103.7,111.6,-7.9,61.2,63.4,11.3,2.0,35.8,1.22,4.6,0.57,1.3,0.0,21.2,1.03,7.3,18.5,4.6,13.9,5.7,3.2,13.0,0.0,6.2,13.4,14.3,13.7,0.0,19.3,22.7,13.6,30.0,16.2,0.8,2.8,4.1,0.0,16.8,-0.2,0.6,0.4,0.046,-1.9,1.5,-0.4,0.3
Euroleague,2024-2025,Jackson E.,ASVEL Villeurbanne,2024-2025,SG,SPOT-UP SHOOTER,FRA,190,35,22,7,15,31.8,330.0,80,18,39,46.2,12,48,25.0,30,87,34.5,8,8,100.0,8,24,32,14,12,5,0,37,19,39,-54,103,15.2,0.777,108.0,115.6,-7.6,91.3,108.8,-17.5,41.4,44.0,1.9,2.0,17.5,0.89,18.4,0.84,3.9,0.75,42.7,0.75,3.9,11.7,9.7,1.9,5.6,5.7,9.7,1.5,12.0,2.8,1.4,4.8,0.0,8.2,7.1,11.0,0.0,5.5,0.8,0.0,0.0,0.0,4.8,-0.3,0.5,0.2,0.028,-5.0,-1.5,-6.5,-0.8
Euroleague,2024-2025,Jaiteh M.,AS Monaco Basket,2024-2025,C,RIM RUNNER,FRA,211,30,24,14,10,58.3,344.0,178,75,116,64.7,0,0,0.0,75,116,64.7,28,40,70.0,32,61,93,13,25,10,7,47,44,215,9,159,22.1,1.119,117.6,116.0,1.6,115.4,104.1,11.3,64.7,66.7,18.2,1.52,53.5,1.22,1.3,1.0,0.0,0.0,0.0,0.0,11.0,15.7,5.7,10.1,5.2,5.3,0.0,0.0,7.6,11.0,11.6,11.8,0.0,21.4,23.7,18.2,21.7,16.1,1.6,1.3,2.0,0.5,20.3,0.3,1.0,1.3,0.116,-0.9,1.0,0.1,0.5
Euroleague,2024-2025,James M.,AS Monaco Basket,2024-2025,PG,SHOT CREATOR,USA,185,34,34,21,13,61.8,993.0,536,111,251,44.2,60,190,31.6,171,441,38.8,134,172,77.9,12,86,98,195,60,36,1,55,158,580,87,575,27.9,0.932,116.4,112.1,4.3,118.2,104.6,13.6,45.6,52.1,3.5,1.4,23.3,0.93,16.9,0.72,1.4,1.5,31.5,0.93,12.8,10.4,7.8,2.6,26.6,23.3,46.4,17.9,25.3,1.4,1.8,0.9,1.6,9.9,6.8,13.7,8.7,5.7,2.0,0.1,0.1,0.0,18.0,1.9,2.4,4.3,0.144,3.0,-1.7,1.4,2.2
Euroleague,2024-2025,Jantunen M.,Paris Basketball,2024-2025,F/PF,SPOT-UP SHOOTER,FIN,204,25,34,19,15,55.9,854.0,267,40,63,63.5,53,133,39.8,93,196,47.4,28,34,82.4,51,108,159,34,17,26,7,88,53,325,230,229,12.6,1.166,118.8,106.5,12.3,122.9,98.3,24.6,61.0,63.0,7.9,1.78,14.8,1.24,4.8,0.55,3.5,1.5,54.1,1.19,7.0,7.4,1.3,6.1,4.7,2.2,12.7,2.7,12.9,6.6,8.9,4.1,8.9,14.2,15.6,11.5,24.4,10.4,1.7,0.5,0.6,0.2,13.2,0.7,2.4,3.1,0.127,0.8,1.4,2.3,2.3
Euroleague,2024-2025,Jaramaz O.,Baskonia Vitoria-Gasteiz,2024-2025,SG,SECONDARY BALL HANDLER,SRB,193,29,22,10,12,45.5,223.0,43,9,31,29.0,6,26,23.1,15,57,26.3,7,11,63.6,6,6,12,36,13,10,1,30,19,31,-39,75,16.1,0.573,107.8,117.0,-9.2,99.1,108.1,-9.0,31.6,34.7,4.0,1.33,18.7,0.71,18.7,0.29,1.3,3.0,33.3,0.6,6.7,17.3,6.7,10.7,21.2,14.7,34.2,27.1,32.4,2.8,0.9,5.3,0.0,3.0,2.6,4.3,0.0,2.9,2.6,0.3,0.4,0.0,5.0,-0.1,0.4,0.2,0.044,-4.3,-2.5,-6.7,-0.6
Euroleague,2024-2025,Johnson S.,Anadolu Efes Istanbul,2024-2025,F,SCORER,USA,201,29,17,7,10,41.2,133.0,33,9,20,45.0,2,15,13.3,11,35,31.4,9,13,69.2,6,13,19,5,6,6,1,17,9,21,-24,47,17.7,0.702,111.7,113.8,-2.1,92.6,105.1,-12.5,34.3,40.2,2.1,2.0,27.7,0.62,12.8,1.33,10.6,0.6,21.3,0.3,12.8,12.8,0.0,12.8,5.2,3.5,8.3,6.7,9.6,5.5,0.0,9.6,25.0,11.3,10.3,12.0,14.3,8.4,2.5,0.5,0.0,0.0,6.3,-0.1,0.3,0.1,0.041,-4.8,0.0,-4.8,-0.2
Euroleague,2024-2025,Jokubaitis R.,Maccabi Tel Aviv BC,2024-2025,SG,BALL HANDLER,LTU,192,24,28,8,20,28.6,688.0,353,112,186,60.2,23,62,37.1,135,248,54.4,60,70,85.7,23,66,89,131,73,28,1,48,86,438,-74,348,23.9,1.014,114.8,120.9,-6.1,127.6,110.7,16.9,59.1,64.2,9.5,1.58,25.0,1.17,19.0,1.06,2.3,1.13,15.2,1.13,7.8,21.0,13.5,7.5,25.7,25.7,43.9,8.7,27.4,4.1,4.3,4.3,0.0,11.4,12.8,11.0,3.3,7.8,2.2,0.1,0.2,0.0,18.7,1.7,1.0,2.7,0.158,2.6,-1.7,0.9,1.1
Euroleague,2024-2025,Jones T.,KK Partizan,2024-2025,C,POST-UP CREATOR,USA,206,28,31,16,15,51.6,705.0,360,134,213,62.9,0,0,0.0,134,213,62.9,92,139,66.2,85,104,189,32,52,34,21,76,127,501,121,325,22.7,1.108,121.4,111.7,9.7,120.2,99.0,21.2,62.9,65.9,34.5,1.61,29.8,0.91,1.2,0.0,0.0,0.0,0.0,0.0,18.5,16.0,8.0,8.0,6.6,6.2,0.0,0.0,9.0,14.9,19.9,10.7,4.8,17.4,16.9,16.7,31.0,16.2,2.8,2.0,3.0,0.4,23.2,0.9,1.8,2.7,0.15,0.6,2.2,2.8,1.9
Euroleague,2024-2025,Jones C.,KK Partizan,2024-2025,PG,SHOT CREATOR,USA,183,27,33,16,17,48.5,895.0,473,140,273,51.3,30,92,32.6,170,365,46.6,103,117,88.0,15,89,104,179,60,31,4,58,134,579,96,476,25.9,0.994,117.7,115.3,2.4,126.7,106.8,19.9,50.7,56.9,12.4,1.69,27.3,0.86,17.6,0.81,1.5,1.71,17.6,0.93,10.6,12.6,8.4,4.2,28.1,25.9,39.5,17.8,27.3,2.0,2.7,1.3,0.0,12.3,13.4,12.0,7.1,7.0,2.0,0.3,0.3,0.3,20.3,2.2,1.5,3.7,0.167,2.6,-2.0,0.6,1.3
Euroleague,2024-2025,Kahudi C.,ASVEL Villeurbanne,2024-2025,F,SPOT-UP SHOOTER,FRA,196,38,14,4,10,28.6,171.0,46,11,18,61.1,5,18,27.8,16,36,44.4,9,10,90.0,3,14,17,2,10,2,1,22,11,25,-34,51,15.0,0.902,107.0,112.8,-5.8,84.1,107.0,-22.9,51.4,56.1,9.8,2.0,21.6,0.91,3.9,1.0,3.9,0.0,31.4,0.94,9.8,19.6,5.9,13.7,1.6,1.5,0.0,3.3,3.8,2.1,1.4,0.0,18.2,9.5,8.2,10.4,12.5,5.9,0.6,0.4,0.6,0.0,5.4,-0.2,0.3,0.1,0.022,-5.8,-1.1,-6.9,-0.5
Euroleague,2024-2025,Kalaitzakis P.,Panathinaikos Athlitikos Omilos,2024-2025,F,SPOT-UP SHOOTER,GRE,200,26,25,17,8,68.0,190.0,43,13,23,56.5,3,15,20.0,16,38,42.1,8,12,66.7,9,12,21,10,10,8,1,26,9,26,28,53,13.6,0.811,123.2,105.6,17.6,87.0,100.1,-13.1,46.1,50.0,30.2,1.5,7.5,0.5,5.7,0.0,11.3,1.0,15.1,0.38,9.4,18.9,9.4,9.4,5.9,6.1,6.1,5.3,15.9,5.5,7.7,5.3,0.0,6.8,8.1,6.3,0.0,6.2,2.2,0.3,0.0,0.8,7.9,-0.2,0.5,0.3,0.052,-2.7,0.9,-1.8,0.0
Euroleague,2024-2025,Kalinic N.,KK Crvena zvezda,2024-2025,F,SPOT-UP SHOOTER,SRB,202,33,34,18,16,52.9,914.0,296,65,114,57.0,38,89,42.7,103,203,50.7,52,76,68.4,41,98,139,87,57,28,6,76,93,383,-21,295,15.6,1.003,112.1,113.5,-1.4,113.0,105.1,7.9,60.1,62.4,12.5,1.51,20.7,1.02,5.4,0.75,8.8,1.73,20.7,1.13,11.5,19.3,10.8,8.5,12.6,13.6,14.5,7.5,22.8,5.2,5.2,6.0,0.0,13.1,14.7,11.0,19.4,9.1,1.7,0.4,0.4,0.0,13.4,0.5,1.8,2.3,0.098,0.2,2.3,2.5,2.3
Euroleague,2024-2025,Kharchenkov I.,FC Bayern Munich,2024-2025,PG,SCORER,GER,198,18,19,10,9,52.6,138.0,51,13,25,52.0,5,19,26.3,18,44,40.9,10,17,58.8,2,11,13,11,20,4,1,24,14,11,-53,71,23.3,0.718,100.7,121.3,-20.6,78.3,112.0,-33.7,46.6,50.0,12.7,1.11,21.1,1.07,1.4,0.0,4.2,1.0,21.1,0.8,9.9,28.2,14.1,14.1,11.1,13.0,12.0,4.9,13.4,1.8,2.1,1.9,0.0,8.3,2.9,14.0,14.3,5.3,1.5,0.4,0.7,0.0,6.8,-0.4,0.2,-0.2,-0.04,-6.4,-2.1,-8.5,-0.6
