_league,_season,PLAYER,TEAM,SEASON,ROLE,ADV ROLE,NAT,HEIGHT,AGE,GP,W,L,W%,MIN,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,ST,BLK,PF,DF,EFF,+/-,POSS,USG%,PPP,TM OFF RTG (ON),TM DEF RTG (ON),TM NET RTG (ON),IND OFF RTG,IND DEF RTG,IND NET RTG,eFG%,TS%,RIM FREQ,RIM PPS,PAINT FREQ,PAINT PPS,MID FREQ,MID PPS,C3 FREQ,C3 PPS,L3 FREQ,L3 PPS,FT RATIO,TOV%,LTOV%,DTOV%,AST%,AST% (2P),AST% (3P),AST% (FT),AST RATIO,ORB%,ORB% (2P),ORB% (3P),ORB% (FT),DRB%,DRB% (2P),DRB% (3P),DRB% (FT),TRB%,ST%,BLK%,BLK% (2P),BLK% (3P),PER,OWS,DWS,WS,WS 40min,OBPM,DBPM,BPM,VORP
Euroleague,2021-2022,Gudaitis A.,BC Zenit Saint Petersburg,2021-2022,C,RIM RUNNER,LTU,208,29,17,11,6,64.7,324.0,114,47,77,61.0,0,0,0.0,47,77,61.0,20,40,50.0,30,41,71,14,10,4,12,40,37,147,7,106,16.7,1.075,108.2,108.5,-0.3,116.6,100.9,15.7,61.0,59.7,34.0,1.56,34.0,0.94,4.7,0.8,0.0,0.0,0.0,0.0,17.5,9.4,3.8,5.7,6.8,6.3,0.0,6.6,11.7,11.5,9.9,14.5,4.8,16.3,17.5,15.1,9.1,13.8,0.8,2.6,3.2,0.7,17.8,0.3,0.6,0.9,0.111,-0.4,2.0,1.6,0.6
Euroleague,2021-2022,Guduric M.,Fenerbahçe SK,2021-2022,SG,BALL HANDLER,SRB,196,27,28,11,17,39.3,574.0,287,50,90,55.6,46,127,36.2,96,217,44.2,49,60,81.7,7,54,61,79,57,21,2,60,79,274,37,298,26.5,0.963,109.5,106.1,3.4,109.8,100.5,9.3,54.8,59.5,10.7,1.44,15.4,1.04,4.0,0.5,5.7,0.71,36.9,1.15,8.1,19.1,12.1,7.0,21.1,21.1,33.3,8.0,21.0,1.6,1.0,2.4,0.0,11.6,9.2,14.2,5.6,6.6,2.1,0.2,0.0,0.5,16.3,0.6,1.1,1.7,0.115,1.2,-1.4,-0.2,0.6
Euroleague,2021-2022,Hackett D.,PBC CSKA Moscow,2021-2022,PG,SECONDARY BALL HANDLER,ITA,197,34,22,13,9,59.1,473.0,186,39,81,48.1,25,62,40.3,64,143,44.8,33,42,78.6,8,34,42,57,22,17,1,59,73,197,57,182,18.9,1.022,118.2,111.0,7.2,123.3,104.4,18.9,53.5,58.1,16.5,1.4,20.3,0.65,7.7,0.86,10.4,1.42,23.6,1.12,9.3,12.1,9.3,2.7,16.6,12.6,28.4,6.7,23.9,1.9,1.0,3.1,0.0,9.3,8.5,10.3,5.3,5.3,2.1,0.1,0.2,0.0,14.8,0.9,0.7,1.6,0.136,1.8,-1.2,0.6,0.7
Euroleague,2021-2022,Hall D.,Olimpia Milano,2021-2022,SG,SCORER,USA,195,26,32,21,11,65.6,860.0,319,71,143,49.7,46,124,37.1,117,267,43.8,39,51,76.5,10,50,60,66,33,18,7,62,71,277,139,320,19.4,0.997,112.8,102.1,10.7,114.7,99.2,15.5,52.4,55.6,7.5,1.83,25.0,0.88,12.2,0.72,5.0,1.69,33.8,1.03,6.3,10.3,5.9,4.4,11.2,8.4,21.9,5.1,17.1,1.4,0.9,2.0,0.0,7.1,5.2,9.0,9.4,4.2,1.2,0.6,0.7,0.2,12.9,1.1,1.8,2.9,0.118,-0.1,0.4,0.3,1.3
Euroleague,2021-2022,Hall D.,AS Monaco Basket,2021-2022,C,RIM RUNNER,USA,208,24,30,17,13,56.7,547.0,245,106,139,76.3,0,2,0.0,106,141,75.2,33,46,71.7,57,99,156,9,22,16,36,60,41,371,49,183,16.2,1.339,116.9,111.9,5.0,136.0,98.2,37.8,75.2,76.1,42.6,1.82,31.1,1.12,2.2,1.5,0.0,0.0,1.1,0.0,10.9,12.0,2.7,9.3,2.3,2.4,0.0,0.0,4.7,12.8,15.6,10.4,3.2,20.3,19.7,17.8,44.8,16.7,1.6,4.2,6.1,0.6,26.0,1.7,1.5,3.1,0.194,2.6,2.8,5.3,2.6
Euroleague,2021-2022,Hanga A.,Real Madrid,2021-2022,F,SPOT-UP SHOOTER,HUN,201,33,26,17,9,65.4,482.0,143,38,74,51.4,18,59,30.5,56,133,42.1,13,18,72.2,13,62,75,43,16,16,9,56,30,158,137,158,16.0,0.905,111.3,96.7,14.6,112.7,91.5,21.2,48.9,50.4,12.7,1.6,28.5,0.89,5.7,0.44,4.4,0.86,31.6,0.96,5.7,10.1,8.2,1.9,11.9,9.2,26.3,1.8,21.4,3.2,3.4,2.2,11.8,14.8,13.7,17.8,6.9,9.0,1.9,1.3,1.8,0.4,12.9,0.5,1.6,2.1,0.142,-1.0,2.7,1.8,1.2
Euroleague,2021-2022,Hayes Davis N.,FC Barcelona,2021-2022,F,SCORER,USA,203,27,30,22,8,73.3,586.0,145,38,89,42.7,11,38,28.9,49,127,38.6,36,45,80.0,34,30,64,26,23,18,4,51,52,140,-6,171,15.1,0.848,108.9,105.5,3.4,104.4,100.1,4.3,42.9,49.0,7.6,1.08,33.9,0.86,10.5,0.67,3.5,0.5,18.1,0.97,12.3,13.5,5.8,7.6,6.3,4.1,13.5,2.5,13.2,7.4,4.2,11.8,11.1,6.2,5.5,6.6,11.1,6.8,1.8,0.5,0.7,0.0,7.7,-0.1,1.4,1.3,0.075,-1.8,1.5,-0.3,0.6
Euroleague,2021-2022,Hazer S.,Fenerbahçe SK,2021-2022,SG,SCORER,TUR,193,23,25,10,15,40.0,313.0,119,31,51,60.8,13,41,31.7,44,92,47.8,18,28,64.3,5,22,27,27,22,21,0,54,32,86,1,126,20.5,0.944,109.3,108.8,0.5,103.9,99.0,4.9,54.9,57.2,18.3,1.65,20.6,0.92,1.6,0.0,11.9,1.6,19.0,0.63,9.5,17.5,13.5,4.0,12.3,12.4,20.0,5.6,17.7,2.0,2.9,0.9,4.5,7.8,8.9,7.2,7.1,5.1,3.9,0.0,0.0,0.0,13.0,0.1,0.7,0.7,0.092,-1.5,0.7,-0.8,0.2
Euroleague,2021-2022,Henry P.,Fenerbahçe SK,2021-2022,PG/SG,BALL HANDLER,USA,193,29,28,13,15,46.4,807.0,220,47,110,42.7,32,96,33.3,79,206,38.3,30,41,73.2,22,73,95,117,68,50,4,67,64,268,26,291,18.8,0.756,106.4,104.7,1.7,105.3,96.1,9.2,46.1,49.3,8.2,1.58,19.6,0.77,10.0,0.41,2.4,0.43,30.6,1.04,5.8,23.4,15.8,7.6,20.7,19.7,35.6,3.4,28.7,3.5,3.3,3.9,3.3,10.8,11.2,11.6,0.0,7.3,3.6,0.3,0.5,0.0,11.4,0.3,1.9,2.2,0.107,-1.3,1.9,0.6,1.2
Euroleague,2021-2022,Heurtel T.,Real Madrid,2021-2022,PG,BALL HANDLER,FRA,189,33,27,19,8,70.4,520.0,242,49,112,43.8,36,90,40.0,85,202,42.1,36,42,85.7,10,55,65,124,52,15,0,40,39,261,122,270,24.7,0.896,112.4,102.8,9.6,120.1,99.3,20.8,51.0,55.5,2.2,1.33,18.9,1.1,20.4,0.62,0.7,1.5,32.6,1.19,5.9,19.3,13.7,5.6,33.6,34.4,40.4,20.3,31.5,2.3,1.4,3.4,0.0,12.1,12.0,13.6,3.6,7.2,1.6,0.0,0.0,0.0,17.8,1.3,1.1,2.3,0.18,2.8,-1.5,1.4,1.0
Euroleague,2021-2022,Hezonja M.,BC UNICS,2021-2022,F,SCORER,CRO,198,27,25,13,12,52.0,740.0,356,86,164,52.4,45,129,34.9,131,293,44.7,49,63,77.8,14,138,152,45,58,31,8,69,76,357,71,379,25.5,0.939,108.8,103.8,5.0,97.9,93.9,4.0,52.4,55.5,9.8,1.84,18.5,0.86,15.0,0.77,3.2,0.75,30.6,1.09,7.4,15.3,8.2,7.1,9.3,8.7,13.5,5.3,10.6,2.3,2.4,2.0,3.1,22.6,19.7,23.1,45.2,12.5,2.4,0.7,1.3,0.0,16.2,-0.3,2.0,1.7,0.09,-2.0,1.7,-0.3,0.7
Euroleague,2021-2022,Higgins C.,FC Barcelona,2021-2022,SG,SCORER,USA,196,33,13,8,5,61.5,300.0,119,25,64,39.1,10,31,32.3,35,95,36.8,39,46,84.8,5,16,21,22,17,7,4,18,41,109,17,133,22.2,0.895,112.9,110.7,2.2,107.4,106.1,1.3,42.1,51.3,9.0,1.33,20.3,0.74,18.8,0.56,3.8,0.6,19.5,1.04,15.8,12.8,10.5,2.3,10.1,6.6,30.0,2.4,14.2,2.1,1.4,3.2,0.0,7.1,5.9,9.8,0.0,4.5,1.4,0.9,1.5,0.0,11.1,0.1,0.4,0.5,0.063,-2.2,-0.2,-2.4,-0.1
Euroleague,2021-2022,Hilliard D.,FC Bayern Munich,2021-2022,SG/F,SCORER,USA,198,29,19,7,12,36.8,469.0,262,41,83,49.4,45,118,38.1,86,201,42.8,45,57,78.9,6,53,59,35,32,22,4,45,63,226,10,254,28.0,1.031,116.9,115.5,1.4,114.7,104.5,10.2,54.0,59.0,7.5,1.05,19.3,1.06,5.9,0.67,6.7,0.71,38.2,1.27,8.3,12.6,7.1,5.5,11.9,10.8,19.1,7.4,12.1,1.5,1.0,2.3,0.0,15.4,16.4,15.2,11.5,7.9,2.8,0.6,0.8,0.0,20.3,0.8,0.6,1.4,0.115,2.8,-1.0,1.9,1.0
Euroleague,2021-2022,Hines K.,Olimpia Milano,2021-2022,C,RIM RUNNER,USA,198,35,32,21,11,65.6,764.0,264,105,165,63.6,1,1,100.0,106,166,63.9,51,74,68.9,70,95,165,60,39,24,20,71,71,397,76,239,16.3,1.105,110.4,103.4,7.0,126.2,95.6,30.6,64.2,66.2,30.1,1.69,25.1,1.03,13.8,0.79,0.0,0.0,0.4,3.0,14.0,16.3,9.2,7.1,12.1,9.8,17.2,9.1,20.1,11.0,11.9,9.9,12.5,14.7,14.1,13.6,27.6,12.8,1.9,1.8,2.3,0.0,19.3,1.4,1.9,3.3,0.154,0.9,4.3,5.2,3.4
Euroleague,2021-2022,Hollins A.,KK Crvena zvezda,2021-2022,SG,SPOT-UP SHOOTER,USA,193,30,28,13,15,46.4,578.0,227,47,88,53.4,35,112,31.3,82,200,41.0,28,34,82.4,16,37,53,28,27,29,3,59,31,151,-35,241,21.0,0.942,106.0,111.0,-5.0,97.2,102.3,-5.1,49.8,53.2,12.4,1.4,18.3,0.95,5.8,0.71,5.8,1.29,40.2,0.9,5.6,11.2,6.2,5.0,7.2,8.4,4.8,5.7,10.4,3.2,3.4,3.0,0.0,8.1,4.4,12.8,0.0,5.5,3.0,0.3,0.0,0.0,13.1,-0.2,1.0,0.8,0.053,-0.5,-0.3,-0.8,0.4
Euroleague,2021-2022,Howard W.,ASVEL Villeurbanne,2021-2022,PF,SPOT-UP SHOOTER,FRA,203,28,21,8,13,38.1,475.0,128,26,56,46.4,19,44,43.2,45,100,45.0,19,23,82.6,13,60,73,15,8,21,5,41,22,153,-106,120,13.0,1.067,100.7,113.3,-12.6,111.7,101.8,9.9,54.5,57.4,8.3,1.4,31.7,0.89,6.7,0.5,0.8,0.0,35.0,1.36,9.6,6.7,6.7,0.0,4.7,3.8,9.7,2.1,11.1,3.5,2.9,5.0,0.0,14.5,11.3,17.4,16.1,9.3,2.5,0.7,1.2,0.0,13.1,0.3,0.9,1.1,0.093,-0.7,1.4,0.6,0.7
Euroleague,2021-2022,Hunter O.,FC Bayern Munich,2021-2022,C,POST-UP SCORER,USA,203,36,30,14,16,46.7,628.0,226,92,159,57.9,2,7,28.6,94,166,56.6,36,60,60.0,72,81,153,33,30,20,13,70,62,303,3,220,18.0,1.027,111.1,111.2,-0.1,118.3,101.1,17.2,57.2,59.5,24.5,1.7,34.1,0.96,13.6,0.67,0.5,0.0,2.7,1.0,10.9,13.6,6.4,7.3,8.0,7.7,11.5,3.9,13.0,13.9,16.3,11.4,17.4,16.6,16.0,10.8,45.5,15.2,1.9,1.5,1.9,0.3,19.0,1.0,1.3,2.3,0.122,0.9,1.3,2.2,1.7
Euroleague,2021-2022,Ivanovic N.,KK Crvena zvezda,2021-2022,PG,BALL HANDLER,MON,190,28,27,11,16,40.7,415.0,206,40,96,41.7,24,71,33.8,64,167,38.3,54,69,78.3,22,22,44,65,31,13,0,38,92,229,-25,228,28.2,0.904,106.0,109.7,-3.7,114.6,104.3,10.3,45.5,52.3,1.3,1.33,26.3,0.87,14.5,0.73,0.4,3.0,30.7,0.99,13.2,13.6,7.0,6.6,26.3,20.5,45.1,22.4,22.2,6.4,5.0,8.3,5.3,6.7,4.0,9.3,15.4,6.5,1.9,0.0,0.0,0.0,17.7,0.7,0.6,1.3,0.129,3.1,-3.3,-0.1,0.4
Euroleague,2021-2022,James M.,AS Monaco Basket,2021-2022,PG,SHOT CREATOR,USA,185,31,33,19,14,57.6,1010.0,534,122,244,50.0,62,192,32.3,184,436,42.2,104,128,81.3,9,90,99,190,84,42,3,71,155,582,101,572,27.6,0.934,117.2,113.1,4.1,122.4,105.4,17.0,49.3,54.8,5.9,1.88,20.8,0.87,15.9,0.84,1.6,1.0,31.6,0.98,9.0,14.7,9.1,5.6,26.4,19.1,59.9,11.2,24.9,1.1,0.5,1.4,3.3,10.9,11.2,11.5,4.9,5.9,2.4,0.2,0.2,0.0,19.0,3.4,1.5,5.0,0.168,4.1,-2.2,1.9,2.5
Euroleague,2021-2022,Jankunas P.,BC Zalgiris,2021-2022,PF,POST&3,LTU,205,38,17,5,12,29.4,215.0,63,13,30,43.3,9,22,40.9,22,52,42.3,10,11,90.9,7,38,45,10,15,9,3,28,21,74,-30,72,16.8,0.875,104.8,113.3,-8.5,86.8,103.6,-16.8,51.0,55.3,8.3,1.67,16.7,0.5,16.7,0.83,4.2,1.0,26.4,1.26,6.9,20.8,11.1,9.7,7.0,9.8,4.5,0.0,12.2,3.8,3.5,5.0,0.0,24.2,25.6,22.2,40.0,13.2,2.4,1.0,1.1,0.0,11.3,-0.2,0.3,0.1,0.02,-4.4,0.7,-3.7,-0.2
Euroleague,2021-2022,Jaramaz O.,FC Bayern Munich,2021-2022,SG,SCORER,SRB,193,26,31,14,17,45.2,480.0,191,39,78,50.0,29,77,37.7,68,155,43.9,26,34,76.5,17,27,44,31,33,17,3,58,54,149,-105,203,22.0,0.941,107.9,121.7,-13.8,108.1,113.2,-5.1,53.2,56.2,5.9,1.33,20.7,1.0,11.8,0.83,3.0,1.0,34.5,1.16,7.4,16.3,9.9,6.4,10.5,9.8,16.5,4.7,13.3,4.3,5.1,3.9,0.0,7.8,9.8,6.9,0.0,5.9,2.1,0.5,0.5,0.0,13.6,0.5,0.5,1.0,0.068,0.2,-1.6,-1.4,0.2
Euroleague,2021-2022,Jean Charles L.,Olympiacos Piraeus,2021-2022,PF,POST-UP SCORER,FRA,205,28,24,15,9,62.5,251.0,96,34,56,60.7,5,16,31.3,39,72,54.2,13,15,86.7,24,26,50,13,21,7,9,26,14,100,26,98,19.8,0.98,110.5,102.5,8.0,102.3,93.6,8.7,57.6,62.3,28.6,1.71,20.4,0.8,8.2,0.5,8.2,0.75,8.2,1.13,5.1,21.4,7.1,14.3,7.5,8.0,8.2,5.5,11.7,11.2,13.0,11.3,0.0,10.3,10.6,9.4,18.2,10.7,1.6,2.2,3.3,0.6,15.7,0.0,0.8,0.8,0.103,-1.0,2.0,1.0,0.5
Euroleague,2021-2022,Jekiri T.,BC UNICS,2021-2022,C,RIM RUNNER,NIG,212,27,24,12,12,50.0,589.0,182,77,122,63.1,0,0,0.0,77,122,63.1,28,45,62.2,69,88,157,23,29,25,15,51,41,293,76,172,14.7,1.058,112.1,104.1,8.0,116.0,94.5,21.5,63.1,63.6,25.6,1.86,30.2,0.92,15.1,0.92,0.0,0.0,0.0,0.0,12.2,16.9,7.6,9.3,5.6,4.2,0.0,0.0,11.8,14.4,17.9,10.8,6.9,17.8,18.7,17.0,17.6,16.2,2.4,1.7,2.4,0.3,18.5,0.6,1.5,2.1,0.14,-0.3,3.9,3.7,1.8
Euroleague,2021-2022,Jokubaitis R.,FC Barcelona,2021-2022,SG,SCORER,LTU,192,21,30,23,7,76.7,530.0,233,71,123,57.7,21,37,56.8,92,160,57.5,28,35,80.0,13,39,52,89,59,13,1,55,51,245,75,234,21.4,0.996,114.9,107.2,7.7,119.1,101.2,17.9,64.1,66.6,14.1,1.7,25.6,1.1,12.8,0.67,1.3,2.0,14.5,1.68,6.4,25.2,15.0,10.3,22.9,24.8,31.8,10.6,27.6,3.3,3.7,2.5,4.8,8.2,7.8,9.9,3.3,6.0,1.4,0.1,0.2,0.0,15.8,1.1,1.1,2.2,0.14,1.3,-1.2,0.1,0.7
Euroleague,2021-2022,Jones C.,ASVEL Villeurbanne,2021-2022,PG/SG,BALL HANDLER,USA,188,29,31,10,21,32.3,857.0,406,123,229,53.7,32,82,39.0,155,311,49.8,64,78,82.1,10,88,98,112,60,45,3,58,94,456,-83,403,24.0,1.007,106.7,112.4,-5.7,120.2,102.6,17.6,55.0,59.2,9.7,1.54,27.8,1.02,19.4,0.92,2.2,1.0,17.9,1.21,7.9,14.9,9.2,5.7,20.1,18.3,32.8,11.0,21.8,1.5,1.6,1.2,2.5,12.5,10.9,15.5,2.2,7.1,3.0,0.2,0.3,0.2,19.6,1.9,1.5,3.3,0.156,1.9,-0.6,1.3,1.6
Euroleague,2021-2022,Jovic S.,Panathinaikos Athlitikos Omilos,2021-2022,PG,SECONDARY BALL HANDLER,SRB,198,31,4,2,2,50.0,86.0,14,1,7,14.3,4,8,50.0,5,15,33.3,0,0,0.0,1,9,10,9,6,4,0,6,4,19,-6,21,13.0,0.667,103.4,110.6,-7.2,81.9,102.1,-20.2,46.7,46.7,4.8,2.0,14.3,0.0,14.3,0.0,4.8,3.0,28.6,1.5,0.0,28.6,14.3,14.3,14.8,19.0,8.3,0.0,30.0,1.6,0.0,3.7,0.0,12.5,9.1,18.5,0.0,7.4,2.8,0.0,0.0,0.0,6.5,-0.1,0.1,0.0,0.017,-3.7,0.4,-3.3,-0.1
Euroleague,2021-2022,Kahudi C.,ASVEL Villeurbanne,2021-2022,F,SPOT-UP SHOOTER,FRA,196,35,26,10,16,38.5,515.0,128,25,50,50.0,21,72,29.2,46,122,37.7,15,22,68.2,16,54,70,16,19,6,5,49,33,105,-82,148,14.3,0.865,106.3,117.0,-10.7,92.5,109.7,-17.2,46.3,49.6,5.4,2.0,24.3,0.83,4.1,0.67,4.1,1.0,43.9,0.88,4.7,12.8,5.4,7.4,4.0,3.7,9.1,0.0,9.8,3.9,3.6,5.2,0.0,12.8,11.9,13.6,15.6,8.4,0.7,0.6,1.0,0.0,7.3,-0.3,0.5,0.2,0.018,-3.2,-0.9,-4.0,-0.6
Euroleague,2021-2022,Kalinic N.,KK Crvena zvezda,2021-2022,F,SCORER,SRB,202,30,32,14,18,43.8,962.0,403,118,228,51.8,32,116,27.6,150,344,43.6,71,99,71.7,26,98,124,108,87,31,2,73,107,374,61,470,24.5,0.857,108.5,106.6,1.9,99.9,99.9,0.0,48.3,52.7,8.9,1.57,26.2,0.99,13.4,0.76,2.1,0.9,22.3,0.83,8.1,18.5,10.2,8.3,17.0,15.9,25.2,10.7,18.7,3.2,2.5,4.0,3.8,13.3,14.2,10.9,28.6,8.0,1.9,0.1,0.1,0.0,13.2,-0.2,1.8,1.7,0.069,-1.1,-0.5,-1.5,0.2
Euroleague,2021-2022,Kalnietis M.,BC Zalgiris,2021-2022,PG,BALL HANDLER,LTU,195,35,18,3,15,16.7,311.0,106,23,50,46.0,17,48,35.4,40,98,40.8,9,9,100.0,1,19,20,79,32,5,2,33,18,102,-86,134,23.0,0.791,105.6,119.1,-13.5,114.8,112.6,2.2,49.5,52.0,6.0,1.0,18.7,1.04,12.7,0.71,0.0,0.0,35.8,1.06,3.0,23.9,14.2,9.7,40.6,36.4,55.6,29.5,37.1,0.4,0.8,0.0,0.0,7.6,4.7,10.1,20.0,4.0,0.9,0.4,0.7,0.0,12.3,0.5,0.2,0.7,0.092,0.2,-6.9,-6.7,-0.8
Euroleague,2021-2022,Karasev S.,BC Zenit Saint Petersburg,2021-2022,F,SPOT-UP SHOOTER,RUS,201,28,22,13,9,59.1,255.0,65,9,22,40.9,14,43,32.6,23,65,35.4,5,5,100.0,4,31,35,8,9,8,1,38,11,39,4,76,15.2,0.855,103.4,102.7,0.7,82.8,97.3,-14.5,46.2,48.5,6.6,1.6,7.9,0.33,14.5,0.73,10.5,1.5,46.1,0.86,2.6,11.8,9.2,2.6,4.4,4.1,7.1,2.4,9.5,1.9,2.2,1.9,0.0,15.0,12.8,14.3,41.7,8.4,1.8,0.3,0.4,0.0,7.1,-0.3,0.5,0.3,0.043,-3.5,0.7,-2.9,-0.1
Euroleague,2021-2022,Kaselakis L.,Panathinaikos Athlitikos Omilos,2021-2022,F,SCORER,GRE,200,32,31,10,21,32.3,476.0,115,26,61,42.6,14,40,35.0,40,101,39.6,21,29,72.4,8,55,63,28,12,5,1,31,27,125,-74,126,13.5,0.913,107.4,114.8,-7.4,106.8,106.8,0.0,46.5,50.4,4.0,1.2,26.2,1.03,18.3,0.52,7.1,1.33,24.6,0.97,10.3,9.5,5.6,4.0,8.2,5.0,21.5,1.7,18.2,2.0,2.6,1.7,0.0,12.6,13.1,11.7,15.8,7.6,0.6,0.1,0.2,0.0,8.8,0.1,0.6,0.8,0.065,-3.0,-1.5,-4.5,-0.7
Euroleague,2021-2022,Kavvadas V.,Panathinaikos Athlitikos Omilos,2021-2022,PF,POST-UP SCORER,GRE,206,30,11,3,8,27.3,124.0,58,25,36,69.4,0,0,0.0,25,36,69.4,8,15,53.3,5,14,19,2,7,1,3,16,26,67,-3,49,21.1,1.184,108.7,111.1,-2.4,107.8,104.7,3.1,69.4,69.0,16.3,2.0,55.1,1.26,2.0,0.0,0.0,0.0,0.0,0.0,12.2,14.3,2.0,12.2,2.4,2.2,0.0,0.0,3.9,5.2,8.2,0.0,9.1,12.6,12.2,10.7,50.0,9.2,0.5,1.4,1.6,1.2,16.7,0.1,0.2,0.2,0.079,-2.9,-2.7,-5.6,-0.2
Euroleague,2021-2022,Kell T.,Olimpia Milano,2021-2022,PG,SCORER,USA,193,26,4,4,0,100.0,50.0,16,6,12,50.0,0,3,0.0,6,15,40.0,4,5,80.0,0,6,6,2,3,1,0,6,5,11,-16,20,20.2,0.8,102.3,114.0,-11.7,96.1,107.9,-11.8,40.0,47.1,10.0,1.0,35.0,0.86,15.0,1.33,5.0,0.0,5.0,0.0,10.0,15.0,10.0,5.0,6.3,7.7,0.0,0.0,9.1,0.0,0.0,0.0,0.0,14.6,8.0,26.7,0.0,7.8,1.1,0.0,0.0,0.0,7.9,0.0,0.1,0.0,0.03,-7.3,0.0,-7.3,-0.1
Euroleague,2021-2022,Knight M.,ASVEL Villeurbanne,2021-2022,PG,SPOT-UP SHOOTER,USA,188,32,17,3,14,17.6,375.0,140,54,99,54.5,8,26,30.8,62,125,49.6,8,16,50.0,27,52,79,15,16,16,0,30,21,147,-136,148,19.8,0.946,99.4,119.9,-20.5,106.9,108.6,-1.7,52.8,53.0,18.2,1.48,27.7,0.98,20.9,0.9,3.4,1.2,14.2,0.86,4.7,10.8,2.0,8.8,6.3,4.6,15.8,4.3,9.2,8.2,7.3,11.4,0.0,18.5,17.2,16.7,42.1,13.0,2.4,0.0,0.0,0.0,15.6,0.2,0.4,0.6,0.062,-1.6,-0.4,-2.0,0.0
Euroleague,2021-2022,Koumadje K.,ALBA Berlin,2021-2022,C,POST-UP SCORER,CHA,223,25,21,11,10,52.4,260.0,125,50,71,70.4,0,0,0.0,50,71,70.4,25,38,65.8,35,56,91,1,20,2,12,27,35,182,-8,109,19.8,1.147,106.5,111.0,-4.5,115.6,100.7,14.9,70.4,70.2,40.4,1.73,23.9,0.85,0.9,2.0,0.0,0.0,0.0,0.0,16.5,18.3,5.5,12.8,0.6,0.0,0.0,0.0,0.9,17.5,21.7,13.4,8.3,23.8,24.8,22.3,33.3,20.9,0.4,2.8,4.0,0.0,23.3,0.3,0.5,0.8,0.126,-2.8,-1.8,-4.6,-0.4
Euroleague,2021-2022,Kulagin D.,BC Zenit Saint Petersburg,2021-2022,PG,SECONDARY BALL HANDLER,RUS,198,29,17,10,7,58.8,324.0,94,18,46,39.1,17,40,42.5,35,86,40.7,7,15,46.7,8,18,26,40,33,10,5,35,36,76,17,125,19.5,0.752,106.6,104.7,1.9,96.3,100.5,-4.2,50.6,51.1,2.4,0.67,19.2,0.92,15.2,0.63,3.2,1.5,28.8,1.25,4.8,26.4,15.2,11.2,17.2,15.6,32.7,3.8,24.2,2.9,3.0,3.7,0.0,7.1,8.1,5.1,11.1,5.0,1.8,1.1,1.3,0.6,7.9,-0.2,0.6,0.4,0.052,-3.0,0.1,-2.9,-0.2
Euroleague,2021-2022,Kurbanov N.,PBC CSKA Moscow,2021-2022,F,SPOT-UP SHOOTER,RUS,202,35,24,14,10,58.3,442.0,98,21,35,60.0,14,38,36.8,35,73,47.9,14,21,66.7,22,33,55,24,15,5,6,40,28,110,-18,97,10.8,1.01,111.8,112.5,-0.7,117.8,107.3,10.5,57.5,59.8,21.6,1.62,6.2,0.33,8.2,0.75,13.4,1.15,25.8,1.08,9.3,15.5,8.2,7.2,7.1,5.3,16.3,0.0,19.8,5.7,5.6,6.5,0.0,9.5,10.8,8.1,10.0,7.5,0.6,0.9,1.4,0.0,9.6,0.3,0.5,0.9,0.08,-0.4,0.6,0.2,0.5
Euroleague,2021-2022,Kuric K.,FC Barcelona,2021-2022,SG,OFF-SCREEN SHOOTER,USA,193,32,30,24,6,80.0,628.0,271,42,80,52.5,47,102,46.1,89,182,48.9,46,51,90.2,22,43,65,25,16,14,1,39,48,268,150,217,16.8,1.249,119.6,108.5,11.1,131.4,103.2,28.2,61.8,67.4,7.8,1.76,12.9,1.0,16.1,0.74,6.0,1.62,41.0,1.35,8.8,7.4,4.1,3.2,5.1,4.3,8.8,4.0,10.3,4.6,2.3,7.5,5.3,8.4,8.2,7.7,11.4,6.5,1.3,0.1,0.2,0.0,14.5,1.1,1.3,2.3,0.125,2.4,0.2,2.7,1.9
Euroleague,2021-2022,Kurucs A.,Baskonia Vitoria-Gasteiz,2021-2022,SG,SPOT-UP SHOOTER,LAT,190,22,24,9,15,37.5,220.0,21,2,10,20.0,3,23,13.0,5,33,15.2,8,11,72.7,5,9,14,22,11,6,3,37,11,-3,-7,49,11.2,0.429,109.1,110.4,-1.3,77.0,103.3,-26.3,19.7,27.6,6.1,0.67,8.2,0.5,6.1,0.0,2.0,3.0,44.9,0.27,10.2,22.4,16.3,6.1,12.6,15.6,12.2,5.6,31.0,2.8,2.5,3.4,0.0,4.1,1.7,6.7,8.3,3.5,1.6,0.8,0.9,0.7,1.3,-0.3,0.4,0.1,0.012,-5.9,-1.1,-7.0,-0.6
Euroleague,2021-2022,Kuzmic O.,KK Crvena zvezda,2021-2022,C,POST-UP SCORER,SRB,214,32,33,14,19,42.4,582.0,177,72,127,56.7,0,0,0.0,72,127,56.7,33,55,60.0,72,95,167,14,20,18,10,52,47,272,-15,173,15.1,1.023,110.1,111.9,-1.8,115.6,101.3,14.3,56.7,57.8,28.9,1.52,40.5,0.94,4.0,0.29,0.0,0.0,0.0,0.0,15.0,11.6,4.6,6.9,3.6,2.7,0.0,1.4,7.5,14.4,17.7,11.3,7.7,21.3,22.3,19.7,29.4,17.6,1.9,1.2,0.8,0.0,17.8,0.5,1.0,1.5,0.105,-1.6,0.8,-0.7,0.4
