_league,_season,PLAYER,TEAM,SEASON,ROLE,ADV ROLE,NAT,HEIGHT,AGE,GP,W,L,W%,MIN,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,TOV,ST,BLK,PF,DF,EFF,+/-,POSS,USG%,PPP,TM OFF RTG (ON),TM DEF RTG (ON),TM NET RTG (ON),IND OFF RTG,IND DEF RTG,IND NET RTG,eFG%,TS%,RIM FREQ,RIM PPS,PAINT FREQ,PAINT PPS,MID FREQ,MID PPS,C3 FREQ,C3 PPS,L3 FREQ,L3 PPS,FT RATIO,TOV%,LTOV%,DTOV%,AST%,AST% (2P),AST% (3P),AST% (FT),AST RATIO,ORB%,ORB% (2P),ORB% (3P),ORB% (FT),DRB%,DRB% (2P),DRB% (3P),DRB% (FT),TRB%,ST%,BLK%,BLK% (2P),BLK% (3P),PER,OWS,DWS,WS,WS 40min,OBPM,DBPM,BPM,VORP
Euroleague,2023-2024,Guduric M.,Fenerbahçe SK,2023-2024,SG,SCORER,SRB,196,29,30,19,11,63.3,641.0,269,53,91,58.2,32,105,30.5,85,196,43.4,67,72,93.1,11,68,79,72,43,27,0,66,74,291,88,272,23.9,0.989,139.6,111.3,28.3,121.2,103.6,17.6,51.5,58.7,12.1,1.52,16.9,1.09,4.4,0.5,5.9,1.31,31.6,0.84,12.1,15.8,9.6,6.3,15.2,12.9,26.7,3.8,20.9,2.1,1.2,2.8,5.6,12.5,14.5,8.7,23.7,7.4,2.4,0.0,0.0,0.0,15.1,1.4,1.6,3.1,0.154,1.1,-0.1,1.0,1.3
Euroleague,2023-2024,Guy K.,Panathinaikos Athlitikos Omilos,2023-2024,PG,SCORER,USA,188,26,8,3,5,37.5,85.0,32,5,7,71.4,6,19,31.6,11,26,42.3,4,5,80.0,0,7,7,6,8,2,1,10,5,19,14,36,24.8,0.889,131.2,100.7,30.5,91.1,97.1,-6.0,53.8,57.1,5.6,1.0,8.3,2.0,5.6,1.0,5.6,0.0,44.4,1.13,5.6,22.2,11.1,11.1,9.8,12.5,0.0,9.1,14.3,0.0,0.0,0.0,0.0,9.5,8.1,12.1,0.0,5.0,1.3,0.8,1.3,0.0,8.6,-0.1,0.2,0.1,0.058,-3.2,-0.8,-4.0,-0.1
Euroleague,2023-2024,Hackett D.,Virtus Bologna,2023-2024,PG,SECONDARY BALL HANDLER,ITA,197,36,30,16,14,53.3,720.0,243,48,96,50.0,32,85,37.6,80,181,44.2,51,64,79.7,13,83,96,113,49,27,1,79,95,324,-57,259,20.5,0.938,127.0,114.3,12.7,118.6,107.6,11.0,53.0,58.0,5.4,1.57,18.9,1.02,12.7,0.73,4.6,1.75,26.6,1.09,11.0,18.9,10.8,8.1,21.3,20.4,33.1,7.9,30.4,2.2,2.1,2.6,0.0,13.8,11.4,15.5,21.7,8.0,2.1,0.1,0.1,0.0,13.5,1.0,1.2,2.3,0.118,0.3,-0.1,0.1,0.9
Euroleague,2023-2024,Hall D.,Olimpia Milano,2023-2024,SG,SPOT-UP SHOOTER,USA,195,28,32,15,17,46.9,769.0,262,60,118,50.8,37,96,38.5,97,214,45.3,31,37,83.8,19,73,92,62,32,31,3,54,57,291,-1,261,20.3,1.004,128.4,109.3,19.1,116.8,103.9,12.9,54.0,57.2,12.6,1.45,19.5,0.71,13.0,1.06,3.8,0.9,31.4,1.24,5.7,12.3,5.7,6.5,11.8,9.9,18.7,8.2,19.2,3.1,3.8,2.7,0.0,11.7,11.3,10.4,24.3,7.4,2.3,0.3,0.3,0.2,13.6,0.8,1.5,2.3,0.117,-0.2,1.1,0.9,1.2
Euroleague,2023-2024,Hall D.,AS Monaco Basket,2023-2024,C,OFF-BALL PLAYER,USA,208,26,33,22,11,66.7,472.0,169,68,92,73.9,0,1,0.0,68,93,73.1,33,53,62.3,49,71,120,15,10,18,15,55,53,276,35,128,14.8,1.32,133.5,113.8,19.7,139.0,102.0,37.0,73.1,71.9,37.5,1.83,32.0,1.12,2.3,0.67,0.0,0.0,0.8,0.0,19.1,7.8,0.8,7.0,4.3,4.5,0.0,0.0,10.5,12.0,15.7,9.4,3.2,17.9,16.3,16.1,39.3,14.9,2.2,2.1,3.1,0.0,21.1,1.1,1.1,2.2,0.169,1.3,3.1,4.4,1.8
Euroleague,2023-2024,Hanga A.,KK Crvena zvezda,2023-2024,F,SECONDARY BALL HANDLER,HUN,201,35,26,8,18,30.8,522.0,207,42,89,47.2,33,99,33.3,75,188,39.9,24,45,53.3,14,62,76,62,34,25,8,51,59,213,-37,243,24.9,0.852,124.1,112.6,11.5,101.4,102.6,-1.2,48.7,49.5,5.8,1.57,26.7,0.86,4.1,0.6,2.1,2.4,38.3,0.94,8.6,14.0,8.2,5.8,16.8,17.4,20.7,11.6,20.3,2.9,3.6,2.2,2.7,13.5,9.4,17.4,21.7,8.0,2.7,1.0,0.6,0.0,13.3,-0.2,1.2,1.0,0.076,-0.9,-0.1,-1.0,0.3
Euroleague,2023-2024,Harper J.,Valencia Basket,2023-2024,PG,BALL HANDLER,USA,178,26,22,9,13,40.9,361.0,186,34,68,50.0,20,79,25.3,54,147,36.7,58,68,85.3,2,16,18,49,30,13,0,44,63,143,-43,207,29.5,0.899,120.4,114.9,5.5,105.5,112.7,-7.2,43.5,52.5,10.1,1.33,14.0,0.76,8.7,1.0,2.9,1.0,34.8,0.75,14.5,14.5,6.8,7.7,19.5,16.5,37.8,10.3,19.1,0.6,0.6,0.6,0.0,5.4,5.0,6.7,0.0,2.8,1.9,0.0,0.0,0.0,13.2,0.0,0.4,0.4,0.049,-0.5,-2.5,-3.0,-0.2
Euroleague,2023-2024,Harris E.,FC Bayern Munich,2023-2024,F,SCORER,GER,203,34,14,3,11,21.4,142.0,68,25,47,53.2,2,2,100.0,27,49,55.1,12,16,75.0,19,18,37,5,9,4,0,21,17,70,1,63,23.0,1.079,123.7,114.9,8.8,124.2,113.0,11.2,57.1,63.0,15.9,1.4,39.7,0.96,19.0,1.0,1.6,3.0,1.6,3.0,7.9,14.3,0.0,14.3,5.6,2.9,9.8,0.0,7.4,14.1,18.3,10.5,0.0,18.0,16.3,16.7,66.7,15.7,1.6,0.0,0.0,0.0,19.0,0.3,0.1,0.4,0.12,-1.5,-1.1,-2.7,-0.1
Euroleague,2023-2024,Hayes Davis N.,Fenerbahçe SK,2023-2024,F,SCORER,USA,203,29,30,17,13,56.7,938.0,436,92,158,58.2,58,150,38.7,150,308,48.7,78,95,82.1,42,100,142,49,40,30,6,63,115,492,114,389,23.2,1.121,139.3,112.9,26.4,117.1,108.0,9.1,58.1,62.5,12.3,1.83,20.6,0.93,7.7,0.73,7.2,0.86,31.4,1.23,10.5,10.3,3.3,6.9,7.2,6.1,11.5,2.6,11.2,5.5,5.0,6.3,3.6,13.2,10.4,16.9,16.7,9.3,1.8,0.4,0.3,0.0,16.4,1.1,1.8,2.9,0.1,2.1,0.6,2.7,3.0
Euroleague,2023-2024,Hayes K.,BC Zalgiris,2023-2024,C,RIM RUNNER,USA,206,27,34,14,20,41.2,636.0,191,79,140,56.4,2,3,66.7,81,143,56.6,27,35,77.1,62,74,136,16,31,24,25,68,41,252,42,190,17.6,1.005,133.7,106.5,27.2,108.4,98.6,9.8,57.3,60.1,29.5,1.5,29.5,0.86,14.7,0.93,0.0,0.0,1.6,2.0,8.4,16.3,5.3,11.1,3.7,1.4,8.2,0.0,7.8,12.3,12.0,12.1,16.7,14.4,16.6,11.0,21.4,13.3,2.2,2.7,3.9,0.0,15.5,0.2,1.6,1.8,0.112,-2.1,3.4,1.3,1.2
Euroleague,2023-2024,Hermannsson M.,ALBA Berlin,2023-2024,PG,BALL HANDLER,ICE,190,29,12,1,11,8.3,245.0,86,23,54,42.6,8,23,34.8,31,77,40.3,16,16,100.0,1,17,18,50,27,9,2,19,23,88,-100,110,24.6,0.782,122.2,125.7,-3.5,112.6,117.5,-4.9,45.5,51.8,9.1,0.8,24.5,0.81,15.5,0.94,0.9,0.0,20.0,1.09,5.5,24.5,20.0,4.5,30.2,25.8,51.0,4.3,31.3,0.5,0.0,1.0,0.0,8.3,7.5,9.2,10.0,4.2,2.0,0.5,0.4,0.6,10.6,0.2,0.1,0.4,0.061,-3.3,-3.6,-7.0,-0.7
Euroleague,2023-2024,Hernangomez W.,FC Barcelona,2023-2024,C,POST-UP SCORER,ESP,210,30,33,22,11,66.7,536.0,367,134,227,59.0,4,11,36.4,138,238,58.0,87,122,71.3,54,108,162,14,51,17,17,63,115,434,-63,343,35.7,1.07,133.8,116.8,17.0,107.4,104.9,2.5,58.8,63.0,18.4,1.62,42.0,1.06,5.8,0.7,0.3,0.0,2.9,1.2,15.6,14.9,4.7,10.2,4.5,2.3,8.9,4.3,3.9,12.3,16.4,8.1,0.0,22.6,22.4,21.6,36.4,17.7,1.7,1.9,2.5,0.3,24.0,0.1,1.2,1.3,0.084,-2.6,-0.7,-3.3,-0.5
Euroleague,2023-2024,Hernangomez J.,Panathinaikos Athlitikos Omilos,2023-2024,C,SPOT-UP SHOOTER,ESP,206,28,27,19,8,70.4,451.0,112,19,38,50.0,17,60,28.3,36,98,36.7,23,31,74.2,30,65,95,13,23,16,10,33,38,157,72,136,17.4,0.824,134.0,105.5,28.5,86.8,96.7,-9.9,45.4,49.6,11.8,1.38,11.8,0.75,4.4,0.67,8.8,1.0,35.3,0.81,11.0,16.9,8.1,8.8,3.7,3.9,4.8,1.5,8.7,8.3,7.6,8.6,12.5,17.1,18.6,15.4,17.6,12.8,2.0,1.4,2.1,0.0,10.8,-0.7,1.5,0.9,0.067,-2.9,2.1,-0.9,0.3
Euroleague,2023-2024,Hezonja M.,Real Madrid,2023-2024,F,SCORER,CRO,198,29,33,26,7,78.8,747.0,462,89,168,53.0,72,159,45.3,161,327,49.2,68,74,91.9,19,131,150,27,36,30,3,55,54,455,106,396,28.9,1.167,137.2,111.7,25.5,110.4,102.0,8.4,60.2,64.2,7.3,1.66,23.5,1.03,11.6,0.74,2.5,1.5,37.4,1.36,8.3,9.1,3.0,6.1,5.1,6.0,4.2,3.7,6.4,3.1,2.6,2.3,18.2,18.7,16.3,21.8,23.1,11.5,2.2,0.2,0.1,0.2,19.7,0.3,2.0,2.3,0.103,1.5,0.0,1.4,1.7
Euroleague,2023-2024,Hines K.,Olimpia Milano,2023-2024,C,OFF-BALL PLAYER,USA,198,37,34,15,19,44.1,420.0,113,43,77,55.8,0,1,0.0,43,78,55.1,27,40,67.5,35,42,77,28,29,13,12,71,35,120,-21,124,17.4,0.911,126.9,107.6,19.3,108.8,100.7,8.1,55.1,59.5,29.8,1.46,26.6,0.79,5.6,0.86,0.0,0.0,0.8,0.0,13.7,23.4,11.3,12.1,10.1,9.7,0.0,9.8,18.4,9.9,13.3,6.6,11.8,11.6,18.3,4.9,8.7,10.8,1.8,1.9,3.1,0.4,12.0,0.1,1.0,1.1,0.106,-3.1,3.1,0.0,0.5
Euroleague,2023-2024,Hollatz J.,Anadolu Efes Istanbul,2023-2024,PG,SECONDARY BALL HANDLER,GER,195,23,22,11,11,50.0,233.0,54,17,31,54.8,5,18,27.8,22,49,44.9,5,6,83.3,9,19,28,28,6,10,1,27,7,67,9,58,13.8,0.931,133.0,113.4,19.6,132.8,105.6,27.2,50.0,51.9,22.4,1.54,17.2,1.4,13.8,0.0,12.1,0.86,19.0,0.82,5.2,10.3,6.9,3.4,15.5,11.1,28.6,3.8,32.6,4.6,5.4,4.1,0.0,10.2,9.0,12.3,0.0,7.3,2.4,0.3,0.0,0.0,10.9,0.4,0.5,0.9,0.138,-0.6,-1.0,-1.6,0.1
Euroleague,2023-2024,Hollins A.,BC Zalgiris,2023-2024,SG,SPOT-UP SHOOTER,USA,193,32,8,2,6,25.0,97.0,31,3,6,50.0,7,20,35.0,10,26,38.5,4,5,80.0,1,7,8,1,9,3,0,16,5,6,-57,37,23.0,0.838,122.6,125.0,-2.4,61.8,119.0,-57.2,51.9,55.4,0.0,0.0,10.8,1.0,5.4,1.0,18.9,0.86,32.4,1.25,5.4,24.3,16.2,8.1,1.6,2.9,0.0,0.0,2.6,1.2,2.6,0.0,0.0,10.1,9.5,9.5,20.0,5.2,1.7,0.0,0.0,0.0,3.9,-0.3,0.0,-0.3,-0.113,-5.9,-1.3,-7.2,-0.3
Euroleague,2023-2024,Howard M.,Baskonia Vitoria-Gasteiz,2023-2024,SG,SCORER,USA,178,25,34,18,16,52.9,786.0,661,97,192,50.5,125,314,39.8,222,506,43.9,92,110,83.6,9,33,42,54,60,13,1,92,93,391,110,603,39.8,1.096,133.7,117.0,16.7,109.6,115.0,-5.4,56.2,60.9,1.8,1.45,19.9,1.05,10.1,0.85,3.3,1.95,48.6,1.15,6.1,10.0,5.8,4.1,10.6,11.1,14.7,4.9,8.2,1.3,1.3,1.4,0.0,4.9,4.1,6.3,0.0,3.0,0.9,0.1,0.1,0.0,19.8,0.4,0.5,0.9,0.041,3.7,-6.5,-2.8,-0.4
Euroleague,2023-2024,Ibaka S.,FC Bayern Munich,2023-2024,PF/C,POST-UP SCORER,ESP,208,34,28,11,17,39.3,692.0,354,125,199,62.8,24,50,48.0,149,249,59.8,32,48,66.7,57,134,191,34,45,13,35,82,64,441,-48,314,26.3,1.127,128.5,109.9,18.6,115.3,102.9,12.4,64.7,65.8,13.7,2.0,36.6,1.06,13.1,1.02,0.0,0.0,15.9,1.44,6.4,14.3,5.7,8.6,8.1,6.0,13.6,4.4,9.8,9.8,10.5,9.9,0.0,21.8,21.8,22.4,13.8,16.0,1.1,3.2,5.1,0.2,22.3,0.7,1.5,2.2,0.125,0.4,2.2,2.6,1.7
Euroleague,2023-2024,Ilic D.,KK Crvena zvezda,2023-2024,F,MARGINAL OFFENSIVE ROLE,BIH,206,24,14,4,10,28.6,134.0,30,10,15,66.7,3,7,42.9,13,22,59.1,1,4,25.0,9,17,26,6,3,3,1,18,7,38,-18,27,11.3,1.111,116.5,109.3,7.2,120.6,104.7,15.9,65.9,62.5,33.3,1.78,22.2,0.67,0.0,0.0,3.7,3.0,22.2,1.0,7.4,11.1,7.4,3.7,6.4,6.9,9.1,0.0,18.2,7.5,11.1,3.8,0.0,13.5,15.3,9.1,22.2,10.6,1.3,0.5,0.8,0.0,11.3,0.1,0.3,0.4,0.107,-1.4,0.9,-0.5,0.1
Euroleague,2023-2024,Inglis D.,Valencia Basket,2023-2024,PF,POST-UP CREATOR,FRA,204,29,32,14,18,43.8,656.0,261,98,182,53.8,7,25,28.0,105,207,50.7,44,62,71.0,41,109,150,55,45,22,5,79,70,308,-34,281,23.7,0.929,126.0,109.8,16.2,107.1,102.3,4.8,52.4,55.7,24.9,1.57,30.2,0.75,9.6,0.81,3.6,0.6,4.6,1.15,9.8,16.0,7.5,8.5,12.0,9.8,22.3,6.6,16.4,7.4,7.6,8.3,0.0,19.5,22.0,18.8,8.1,13.5,1.8,0.5,0.5,0.5,15.1,0.2,1.5,1.6,0.099,-2.2,2.2,-0.1,0.7
Euroleague,2023-2024,Jackson E.,ASVEL Villeurbanne,2023-2024,SG,SECONDARY BALL HANDLER,FRA,190,34,31,8,23,25.8,481.0,164,43,68,63.2,17,48,35.4,60,116,51.7,27,33,81.8,8,27,35,31,30,13,1,49,44,145,-76,161,19.0,1.019,125.6,116.7,8.9,109.6,112.2,-2.6,59.1,62.6,8.1,1.69,16.8,1.11,17.4,1.21,7.5,0.75,22.4,1.17,9.3,18.6,9.9,8.7,8.9,8.4,14.8,5.0,16.2,2.0,0.9,3.7,0.0,6.7,4.4,10.3,0.0,4.3,1.5,0.1,0.2,0.0,10.4,0.2,0.5,0.7,0.06,-1.9,-1.2,-3.0,-0.3
Euroleague,2023-2024,Jackson F.,ASVEL Villeurbanne,2023-2024,PG,SCORER,USA,190,26,6,1,5,16.7,121.0,62,15,20,75.0,8,25,32.0,23,45,51.1,8,11,72.7,1,10,11,8,7,3,0,16,9,42,-57,55,26.3,1.127,122.0,128.0,-6.0,112.6,120.9,-8.3,60.0,64.6,9.1,1.6,20.0,1.45,7.3,1.5,14.5,1.5,30.9,0.71,5.5,12.7,7.3,5.5,10.7,10.0,8.3,15.4,12.7,1.0,2.1,0.0,0.0,11.4,7.3,15.6,0.0,5.8,1.4,0.0,0.0,0.0,15.2,0.1,0.0,0.1,0.04,1.6,-2.8,-1.2,0.1
Euroleague,2023-2024,Jaiteh M.,AS Monaco Basket,2023-2024,C,OFF-BALL PLAYER,FRA,211,29,22,18,4,81.8,176.0,77,34,57,59.6,0,0,0.0,34,57,59.6,9,20,45.0,24,22,46,6,6,5,3,24,19,88,-21,72,20.8,1.069,124.3,120.7,3.6,119.6,113.4,6.2,59.6,58.3,22.2,1.63,52.8,1.0,4.2,1.33,0.0,0.0,0.0,0.0,12.5,8.3,2.8,5.6,4.8,6.6,0.0,0.0,7.7,14.4,15.5,15.0,0.0,16.3,23.8,9.8,12.5,15.2,1.6,1.2,2.1,0.0,18.1,0.2,0.2,0.4,0.07,-2.3,0.1,-2.2,0.0
Euroleague,2023-2024,James M.,AS Monaco Basket,2023-2024,PG,SHOT CREATOR,USA,185,33,34,23,11,67.6,1065.0,635,133,275,48.4,79,208,38.0,212,483,43.9,132,171,77.2,17,127,144,174,73,41,2,62,152,683,104,628,31.8,1.011,130.2,110.4,19.8,123.9,103.6,20.3,52.1,57.3,4.8,1.4,21.5,0.92,17.5,0.91,1.3,1.13,31.7,1.15,11.4,11.6,6.5,5.1,23.8,24.2,40.3,8.4,21.7,1.8,2.2,1.7,0.0,14.0,13.3,16.1,4.2,7.9,2.2,0.1,0.2,0.0,20.1,3.0,2.4,5.4,0.175,4.2,-1.0,3.2,3.5
Euroleague,2023-2024,Jaramaz O.,KK Partizan,2023-2024,SG,SECONDARY BALL HANDLER,SRB,193,28,22,9,13,40.9,282.0,71,20,37,54.1,8,38,21.1,28,75,37.3,7,15,46.7,8,21,29,33,12,10,1,45,28,58,-5,94,19.3,0.755,134.0,110.6,23.4,106.5,104.5,2.0,42.7,43.3,9.6,1.78,18.1,1.06,11.7,0.55,6.4,1.5,34.0,0.47,7.4,12.8,6.4,6.4,15.2,10.4,28.1,11.4,26.0,3.4,1.9,5.4,0.0,8.6,6.9,10.1,7.7,6.0,2.0,0.2,0.4,0.0,8.0,0.0,0.6,0.6,0.087,-2.1,-2.0,-4.1,-0.3
Euroleague,2023-2024,Jokubaitis R.,FC Barcelona,2023-2024,SG,BALL HANDLER,LTU,192,23,31,19,12,61.3,498.0,176,61,120,50.8,13,42,31.0,74,162,45.7,15,23,65.2,14,40,54,91,42,9,2,41,36,183,16,212,23.8,0.83,130.8,109.0,21.8,111.8,106.2,5.6,49.7,51.8,7.5,1.5,34.0,1.03,15.1,0.75,1.9,2.25,17.9,0.79,3.8,19.8,11.8,8.0,24.9,23.9,33.8,18.2,30.0,3.3,2.9,4.4,0.0,8.9,6.6,12.9,0.0,6.2,1.0,0.2,0.2,0.0,11.2,0.4,1.0,1.4,0.097,-2.0,-1.3,-3.2,-0.4
Euroleague,2023-2024,Jones C.,Valencia Basket,2023-2024,PG/SG,BALL HANDLER,USA,188,31,33,14,19,42.4,851.0,418,105,220,47.7,51,112,45.5,156,332,47.0,55,68,80.9,6,64,70,139,57,41,1,46,78,438,-50,416,27.4,1.005,123.6,110.1,13.5,121.6,104.1,17.5,54.7,58.2,14.9,1.23,22.8,0.91,15.1,0.76,1.4,2.5,25.5,1.3,6.5,13.7,10.6,3.1,24.9,23.9,39.8,14.2,25.1,0.8,1.5,0.0,0.0,8.7,7.7,9.8,7.5,4.8,2.7,0.1,0.0,0.2,18.2,1.8,1.7,3.5,0.163,2.6,-0.2,2.4,2.1
Euroleague,2023-2024,Jones T.,Anadolu Efes Istanbul,2023-2024,C,RIM RUNNER,USA,206,27,33,17,16,51.5,581.0,241,103,160,64.4,0,0,0.0,103,160,64.4,35,53,66.0,63,77,140,32,28,26,13,89,63,313,-38,211,20.2,1.142,134.2,118.2,16.0,126.9,108.2,18.7,64.4,65.8,38.4,1.6,36.5,0.99,0.9,0.0,0.0,0.0,0.0,0.0,10.9,13.3,6.2,7.1,7.7,5.0,0.0,2.6,13.2,13.3,20.2,7.2,5.9,16.8,20.3,14.9,4.2,15.0,2.5,1.4,1.7,0.0,20.6,1.1,1.0,2.1,0.14,1.4,1.2,2.6,1.5
Euroleague,2023-2024,Jovic S.,Valencia Basket,2023-2024,PG,BALL HANDLER,SRB,198,33,27,13,14,48.1,458.0,133,43,66,65.2,10,33,30.3,53,99,53.5,17,28,60.7,9,43,52,77,31,25,1,45,39,190,110,142,17.7,0.937,131.6,97.4,34.2,128.2,93.0,35.2,58.6,59.9,22.5,1.63,19.7,1.07,4.2,0.67,5.6,1.5,17.6,0.72,8.5,21.8,16.9,4.9,21.8,18.6,43.6,6.9,35.2,2.4,1.1,4.0,0.0,10.7,7.1,15.0,0.0,6.8,3.1,0.2,0.0,0.0,14.1,0.9,1.4,2.4,0.209,-0.3,1.8,1.5,0.9
Euroleague,2023-2024,Kahudi C.,ASVEL Villeurbanne,2023-2024,F,SPOT-UP SHOOTER,FRA,196,37,29,9,20,31.0,500.0,113,33,77,42.9,10,41,24.4,43,118,36.4,17,22,77.3,19,64,83,24,13,4,0,45,40,117,23,141,15.3,0.801,130.2,111.0,19.2,97.8,106.8,-9.0,40.7,44.1,19.1,1.26,27.7,0.67,7.8,0.55,7.8,0.55,21.3,0.8,7.1,9.2,4.3,5.0,6.0,7.5,7.2,0.0,14.6,4.4,3.9,6.0,0.0,14.3,15.3,14.6,4.8,9.5,0.5,0.0,0.0,0.0,6.7,-0.2,0.9,0.7,0.053,-4.7,-1.1,-5.8,-1.0
Euroleague,2023-2024,Kalaitzakis P.,Panathinaikos Athlitikos Omilos,2023-2024,F,OFF-BALL PLAYER,GRE,200,25,20,15,5,75.0,137.0,48,17,25,68.0,4,17,23.5,21,42,50.0,2,2,100.0,5,9,14,6,4,4,0,19,7,35,-27,47,20.3,1.021,132.8,103.9,28.9,116.4,99.2,17.2,54.8,55.8,14.9,2.0,27.7,1.08,10.6,1.2,19.1,0.33,17.0,1.13,2.1,8.5,4.3,4.3,6.5,5.5,18.8,0.0,11.3,4.1,3.4,6.4,0.0,7.3,7.6,6.4,11.1,5.7,1.6,0.0,0.0,0.0,14.3,0.1,0.6,0.8,0.174,-0.2,0.2,0.0,0.2
Euroleague,2023-2024,Kalinic N.,FC Barcelona,2023-2024,F,SPOT-UP SHOOTER,SRB,202,32,34,22,12,64.7,848.0,268,50,106,47.2,50,117,42.7,100,223,44.8,18,29,62.1,27,99,126,87,48,30,3,57,45,311,144,284,18.5,0.944,138.6,108.4,30.2,108.8,102.7,6.1,56.1,56.8,8.8,1.28,22.5,0.81,6.0,0.94,4.2,1.25,36.6,1.3,4.6,16.9,10.2,6.7,12.3,12.6,17.1,6.1,23.5,3.9,4.2,3.2,6.7,13.5,11.9,13.1,29.7,8.8,2.0,0.2,0.2,0.2,11.2,0.1,2.1,2.2,0.091,-0.9,2.1,1.2,1.7
Euroleague,2023-2024,Kaminsky F.,KK Partizan,2023-2024,C,POST-UP CREATOR,USA,213,31,30,12,18,40.0,515.0,267,77,122,63.1,26,64,40.6,103,186,55.4,35,53,66.0,33,69,102,48,21,12,7,74,50,284,89,231,24.5,1.156,137.8,117.2,20.6,121.8,110.5,11.3,62.4,63.6,21.6,1.6,27.7,1.16,3.5,0.0,0.0,0.0,27.7,1.22,10.4,9.1,5.6,3.5,12.6,11.0,20.7,7.0,17.2,7.8,8.6,7.9,0.0,17.6,19.3,17.1,8.0,12.5,1.4,0.9,1.4,0.3,21.4,0.9,0.6,1.5,0.116,3.7,-1.1,2.6,1.3
Euroleague,2023-2024,Koprivica B.,KK Partizan,2023-2024,C,POST-UP SCORER,SRB,215,24,14,6,8,42.9,116.0,46,20,24,83.3,0,0,0.0,20,24,83.3,6,6,100.0,9,15,24,4,9,3,8,25,7,54,-19,35,19.6,1.314,147.8,119.0,28.8,132.6,109.5,23.1,83.3,88.5,48.6,1.88,20.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,5.7,25.7,8.6,17.1,4.9,4.1,0.0,0.0,10.3,11.8,18.6,3.6,0.0,16.0,14.0,17.0,33.3,14.1,1.4,4.4,5.7,0.0,20.1,0.2,0.2,0.4,0.14,1.2,2.3,3.5,0.4
Euroleague,2023-2024,Kotsar M.,Baskonia Vitoria-Gasteiz,2023-2024,C,RIM RUNNER,EST,209,27,34,18,16,52.9,615.0,203,80,155,51.6,0,0,0.0,80,155,51.6,43,60,71.7,45,68,113,39,27,23,12,52,71,274,-60,210,18.4,0.967,130.0,120.4,9.6,104.8,111.5,-6.7,51.6,55.5,21.0,1.45,48.6,0.9,4.3,0.44,0.0,0.0,0.0,0.0,13.3,12.9,7.1,5.7,8.5,10.3,0.0,7.8,15.7,8.3,10.2,6.8,5.3,12.8,14.8,9.2,26.3,10.5,2.1,1.2,1.7,0.3,14.3,0.2,0.8,1.0,0.056,-1.5,1.2,-0.4,0.6
Euroleague,2023-2024,Koumadje K.,ALBA Berlin,2023-2024,C,POST-UP SCORER,CHA,223,27,28,5,23,17.9,465.0,158,64,102,62.7,0,0,0.0,64,102,62.7,30,44,68.2,59,92,151,7,25,11,24,58,44,252,-84,147,17.2,1.075,123.9,113.6,10.3,115.4,103.4,12.0,62.7,64.8,38.8,1.58,28.6,0.86,2.0,0.67,0.0,0.0,0.0,0.0,13.6,17.0,4.8,12.2,2.3,0.7,0.0,2.1,4.6,14.1,14.5,14.7,5.3,22.3,23.7,20.6,27.3,18.2,1.3,3.3,4.7,0.0,17.8,0.3,1.0,1.3,0.115,-3.6,1.5,-2.1,0.0
Euroleague,2023-2024,Laprovittola N.,FC Barcelona,2023-2024,PG,BALL HANDLER,ARG,190,34,28,19,9,67.9,634.0,357,52,92,56.5,69,171,40.4,121,263,46.0,46,60,76.7,16,37,53,139,64,9,0,62,80,347,137,352,30.4,1.014,139.6,109.7,29.9,123.5,107.9,15.6,59.1,62.0,7.1,1.2,17.6,1.1,1.4,1.2,1.1,2.25,47.4,1.19,7.1,18.2,13.6,4.5,29.3,28.0,46.1,16.2,28.3,3.0,3.3,2.8,2.9,6.7,5.9,8.8,0.0,4.9,0.8,0.0,0.0,0.0,17.0,1.6,1.3,2.9,0.157,4.9,-2.4,2.5,1.9
Euroleague,2023-2024,Larentzakis G.,Olympiacos Piraeus,2023-2024,SG,SPOT-UP SHOOTER,GRE,196,30,31,19,12,61.3,424.0,171,21,56,37.5,30,96,31.3,51,152,33.6,39,49,79.6,7,27,34,50,29,16,2,55,57,133,42,202,27.4,0.847,129.2,106.2,23.0,98.7,102.5,-3.8,43.4,49.4,7.4,1.33,16.3,0.61,4.0,0.25,8.4,1.41,37.1,0.88,10.4,14.4,8.4,5.9,16.8,15.9,25.5,11.9,19.8,2.0,1.9,2.5,0.0,7.8,6.6,9.3,0.0,4.9,2.2,0.3,0.0,0.8,10.2,-0.4,1.1,0.7,0.055,-2.2,-1.2,-3.4,-0.4
Euroleague,2023-2024,Larkin S.,Anadolu Efes Istanbul,2023-2024,PG,SHOT CREATOR,USA,180,31,34,17,17,50.0,1074.0,571,93,168,55.4,87,220,39.5,180,388,46.4,124,136,91.2,6,92,98,175,66,37,2,49,144,684,-16,510,26.0,1.12,134.7,121.0,13.7,133.3,114.1,19.2,57.6,64.4,7.6,1.64,18.0,1.04,7.3,0.7,2.4,1.25,40.8,1.18,10.8,12.9,8.4,4.5,22.6,20.5,35.9,11.2,25.6,0.7,0.7,0.7,0.0,10.8,10.8,11.9,2.6,5.6,1.9,0.1,0.1,0.0,20.5,3.6,1.1,4.7,0.171,5.6,-2.4,3.2,3.2
